"id","dam","sire","LLRdam","LLRsire","LLRpair","OHdam","OHsire","MEpair"
"Uts_18_0y_0988","Uts_11A_22",NA,3.2,NA,NA,0,NA,NA
"Uts_18_0y_0989",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_0990","Uts_17A_078",NA,3.7,NA,NA,0,NA,NA
"Uts_18_0y_0991",NA,"Uts_17A_029",NA,2.96,NA,NA,0,NA
"Uts_18_0y_0992",NA,"Uts_17A_053",NA,2.83,NA,NA,0,NA
"Uts_18_0y_0993",NA,"Uts_15A_063",NA,2.84,NA,NA,0,NA
"Uts_18_0y_0994","Uts_17A_010",NA,3.12,NA,NA,0,NA,NA
"Uts_18_0y_0995","Uts_17A_098",NA,3.61,NA,NA,0,NA,NA
"Uts_18_0y_0996",NA,"Uts_17A_041",NA,5.85,NA,NA,0,NA
"Uts_18_0y_0997",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_0998",NA,"Uts_17A_097",NA,4.2,NA,NA,0,NA
"Uts_18_0y_0999",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1000","Uts_13A_047",NA,4.14,NA,NA,0,NA,NA
"Uts_18_0y_1001",NA,"Uts_15A_063",NA,3.94,NA,NA,0,NA
"Uts_18_0y_1002",NA,"Uts_17A_062",NA,4.81,NA,NA,0,NA
"Uts_18_0y_1003",NA,"Uts_17A_016",NA,3.31,NA,NA,0,NA
"Uts_18_0y_1004",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1005",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1006","Uts_11A_22","Uts_17A_011",3.53,5.98,6.58,0,0,0
"Uts_18_0y_1007",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1008","Uts_17A_078",NA,4.02,NA,NA,0,NA,NA
"Uts_18_0y_1009",NA,"Uts_17A_011",NA,5.17,NA,NA,0,NA
"Uts_18_0y_1010",NA,"Uts_15A_063",NA,2.85,NA,NA,0,NA
"Uts_18_0y_1011",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1012","Uts_15A_066",NA,5.53,NA,NA,0,NA,NA
"Uts_18_0y_1153",NA,"Uts_17A_034",NA,3.42,NA,NA,0,NA
"Uts_18_0y_1154",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1155","Uts_17A_010","Uts_17A_057",2.24,4.64,5.14,0,0,0
"Uts_18_0y_1156",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1158","Uts_17A_098",NA,3.15,NA,NA,0,NA,NA
"Uts_18_0y_1159",NA,"Uts_17A_057",NA,4.12,NA,NA,0,NA
"Uts_18_0y_1160",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1161",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1162","Uts_11A_22","Uts_17A_021",3.48,2.62,6.72,0,0,0
"Uts_18_0y_1163","Uts_17A_010","Uts_17A_044",3.76,2.58,5.19,0,0,0
"Uts_18_0y_1164",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1165","Uts_17A_010",NA,4.81,NA,NA,0,NA,NA
"Uts_18_0y_1166","Uts_17A_077","Uts_17A_057",3.27,2.32,5.06,0,0,0
"Uts_18_0y_1167",NA,"Uts_15A_042",NA,4.33,NA,NA,0,NA
"Uts_18_0y_1168","Uts_17A_026",NA,3.57,NA,NA,0,NA,NA
"Uts_18_0y_1169",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1170",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1171",NA,"Uts_15A_056",NA,3.32,NA,NA,0,NA
"Uts_18_0y_1172",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1173","Uts_13A_047",NA,3.28,NA,NA,0,NA,NA
"Uts_18_0y_1174","Uts_13A_047",NA,3.45,NA,NA,0,NA,NA
"Uts_18_0y_1175","Uts_13A_047","Uts_17A_064",3.4,3.44,6.41,0,0,0
"Uts_18_0y_1176",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1177","Uts_17A_078","Uts_17A_035",3.24,5.06,5.95,0,0,0
"Uts_18_0y_1178",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1179","Uts_17A_078","Uts_15A_056",4.5,6.43,6.07,0,0,0
"Uts_18_0y_1180","Uts_13A_047",NA,3.13,NA,NA,0,NA,NA
"Uts_18_0y_1181","Uts_13A_047",NA,4.86,NA,NA,0,NA,NA
"Uts_18_0y_1182",NA,"Uts_17A_036",NA,3.29,NA,NA,0,NA
"Uts_18_0y_1216","Uts_15A_078","Uts_17A_071",2.75,4.53,5.08,0,0,0
"Uts_18_0y_1217","Uts_11A_22","Uts_17A_011",3.41,4.55,5.94,0,0,0
"Uts_18_0y_1218",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1219",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1220",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1221",NA,"Uts_17A_057",NA,3.45,NA,NA,0,NA
"Uts_18_0y_1222",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1223",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1224",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1225","Uts_15A_078","Uts_17A_011",1.86,2.46,4.4,0,1,1
"Uts_18_0y_1226",NA,"Uts_17A_030",NA,4.02,NA,NA,0,NA
"Uts_18_0y_1228","Uts_17A_074",NA,3.8,NA,NA,0,NA,NA
"Uts_18_0y_1229","Uts_11A_22",NA,4.2,NA,NA,0,NA,NA
"Uts_18_0y_1230",NA,"Uts_17A_016",NA,2.44,NA,NA,0,NA
"Uts_18_0y_1231","Uts_17A_074","Uts_15A_042",3.71,3.08,5.72,0,0,0
"Uts_18_0y_1232","Uts_17A_078","Uts_17A_085",3.22,2.1,3.72,0,1,1
"Uts_18_0y_1233",NA,"Uts_17A_015",NA,2.27,NA,NA,0,NA
"Uts_18_0y_1234",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1235",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1236",NA,"Uts_17A_016",NA,3.95,NA,NA,0,NA
"Uts_18_0y_1238",NA,"Uts_17A_067",NA,5.19,NA,NA,0,NA
"Uts_18_0y_1239",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1240","Uts_15A_078","Uts_17A_071",2.65,4.57,5.62,0,0,0
"Uts_18_0y_1241","Uts_15A_078","Uts_17A_011",3.59,1.79,5.51,0,1,1
"Uts_18_0y_1242","Uts_17A_098",NA,5.24,NA,NA,0,NA,NA
"Uts_18_0y_1243","Uts_15A_066","Uts_17A_021",2.8,2.71,5.92,0,0,0
"Uts_18_0y_1244",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1245","Uts_15A_066","Uts_17A_016",3.8,3.29,6.4,0,0,0
"Uts_18_0y_1246",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1247",NA,"Uts_17A_023",NA,1.82,NA,NA,0,NA
"Uts_18_0y_1248","Uts_15A_078","Uts_17A_071",3.26,0.27,2.41,0,1,1
"Uts_18_0y_1249","Uts_15A_078","Uts_17A_011",3.04,-0.13,3.69,0,1,1
"Uts_18_0y_1250","Uts_15A_066","Uts_17A_023",3.89,3.15,5,0,0,0
"Uts_18_0y_1251",NA,"Uts_17A_035",NA,5.35,NA,NA,0,NA
"Uts_18_0y_1252","Uts_11A_22","Uts_17A_011",4.32,5.69,7.13,0,0,0
"Uts_18_0y_1253",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1254","Uts_11A_22",NA,4.2,NA,NA,0,NA,NA
"Uts_18_0y_1255","Uts_15A_078","Uts_17A_011",3.73,1.53,3.42,0,1,1
"Uts_18_0y_1256","Uts_17A_096",NA,3.96,NA,NA,0,NA,NA
"Uts_18_0y_1257",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1258",NA,"Uts_17A_015",NA,2.84,NA,NA,0,NA
"Uts_18_0y_1259","Uts_15A_078","Uts_17A_011",4.16,2.4,6.17,0,0,0
"Uts_18_0y_1260","Uts_17A_098",NA,2.78,NA,NA,0,NA,NA
"Uts_18_0y_1261","Uts_11A_22","Uts_17A_011",4.18,4.93,6.55,0,0,0
"Uts_18_0y_1262","Uts_15A_078","Uts_17A_089",1.46,4.42,4.07,0,0,0
"Uts_18_0y_1263",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1264","Uts_17A_077",NA,3.75,NA,NA,0,NA,NA
"Uts_18_0y_1265",NA,"Uts_17A_021",NA,3.95,NA,NA,0,NA
"Uts_18_0y_1266","Uts_11A_22",NA,4.59,NA,NA,0,NA,NA
"Uts_18_0y_1267","Uts_17A_077",NA,4.34,NA,NA,0,NA,NA
"Uts_18_0y_1268",NA,"Uts_17A_064",NA,4.1,NA,NA,0,NA
"Uts_18_0y_1269","Uts_13A_047",NA,2.81,NA,NA,0,NA,NA
"Uts_18_0y_1270",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1271","Uts_15A_066","Uts_17A_011",4.46,3.58,6.4,0,0,0
"Uts_18_0y_1272",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1273","Uts_11A_22","Uts_17A_011",4.66,3.99,6.86,0,0,0
"Uts_18_0y_1274",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1275","Uts_17A_010","Uts_17A_057",3.3,3.93,6.07,0,0,0
"Uts_18_0y_1276","Uts_11A_22","Uts_17A_011",4.97,6.47,7.81,0,0,0
"Uts_18_0y_1277",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1278",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1279",NA,"Uts_17A_016",NA,3.36,NA,NA,0,NA
"Uts_18_0y_1280",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1281",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1282",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1283",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1284",NA,"Uts_17A_023",NA,4.27,NA,NA,0,NA
"Uts_18_0y_1285",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1286","Uts_15A_066","Uts_17A_023",3.91,3.8,6.16,0,0,0
"Uts_18_0y_1287","Uts_15A_066",NA,4.75,NA,NA,0,NA,NA
"Uts_18_0y_1288",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1289","Uts_15A_066","Uts_17A_021",2.79,3.67,5.98,0,0,0
"Uts_18_0y_1290",NA,"Uts_17A_071",NA,1.6,NA,NA,1,NA
"Uts_18_0y_1291","Uts_15A_066",NA,6.99,NA,NA,0,NA,NA
"Uts_18_0y_1292",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1293",NA,"Uts_17A_036",NA,1.11,NA,NA,1,NA
"Uts_18_0y_1294","Uts_17A_010","Uts_17A_044",0.04,3.33,2.89,1,0,1
"Uts_18_0y_1295",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1296",NA,"Uts_17A_021",NA,3.98,NA,NA,0,NA
"Uts_18_0y_1297","Uts_11A_22",NA,3.71,NA,NA,0,NA,NA
"Uts_18_0y_1298",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1299",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1300","Uts_11A_22","Uts_17A_011",1.02,4.77,3.8,1,0,1
"Uts_18_0y_1301",NA,"Uts_17A_023",NA,2.48,NA,NA,0,NA
"Uts_18_0y_1302",NA,"Uts_17A_041",NA,5.4,NA,NA,0,NA
"Uts_18_0y_1303",NA,"Uts_17A_070",NA,3.76,NA,NA,0,NA
"Uts_18_0y_1304",NA,"Uts_17A_057",NA,3.37,NA,NA,0,NA
"Uts_18_0y_1306","Uts_11A_22","Uts_17A_011",4.22,3.97,6.48,0,0,0
"Uts_18_0y_1307",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1308",NA,"Uts_17A_044",NA,4.97,NA,NA,0,NA
"Uts_18_0y_1309","Uts_11A_22","Uts_17A_011",4.34,3.89,6.82,0,0,0
"Uts_18_0y_1310",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1311","Uts_15A_066","Uts_17A_023",3.8,2.76,5.98,0,0,0
"Uts_18_0y_1312","Uts_15A_078","Uts_17A_011",5.1,0.09,4.34,0,1,1
"Uts_18_0y_1314",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1315","Uts_15A_066","Uts_17A_023",2.42,5.86,5.4,0,0,0
"Uts_18_0y_1316",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1317","Uts_13A_047",NA,3.24,NA,NA,0,NA,NA
"Uts_18_0y_1319",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1320",NA,"Uts_17A_021",NA,4.13,NA,NA,0,NA
"Uts_18_0y_1321","Uts_17A_010",NA,3.19,NA,NA,0,NA,NA
"Uts_18_0y_1322","Uts_17A_077","Uts_17A_057",2.86,3.07,6,0,0,0
"Uts_18_0y_1323","Uts_11A_22","Uts_17A_011",4.65,4.77,7.83,0,0,0
"Uts_18_0y_1325",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1326",NA,"Uts_17A_023",NA,4.59,NA,NA,0,NA
"Uts_18_0y_1327",NA,"Uts_17A_030",NA,3.49,NA,NA,0,NA
"Uts_18_0y_1328",NA,"Uts_17A_057",NA,3.32,NA,NA,0,NA
"Uts_18_0y_1329",NA,"Uts_15A_042",NA,3.66,NA,NA,0,NA
"Uts_18_0y_1330",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1331",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1332",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1334",NA,"Uts_17A_036",NA,2.87,NA,NA,0,NA
"Uts_18_0y_1335",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1336","Uts_15A_066","Uts_17A_021",2.34,3.13,4.58,0,0,0
"Uts_18_0y_1337",NA,"Uts_17A_021",NA,4.06,NA,NA,0,NA
"Uts_18_0y_1338","Uts_15A_078","Uts_17A_011",2.7,2.38,5.07,0,1,1
"Uts_18_0y_1339","Uts_15A_066","Uts_17A_023",3.15,2.33,6.03,0,0,0
"Uts_18_0y_1341",NA,"Uts_15A_042",NA,4.96,NA,NA,0,NA
"Uts_18_0y_1342",NA,"Uts_17A_023",NA,3.13,NA,NA,0,NA
"Uts_18_0y_1343",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1344","Uts_13A_047",NA,3.46,NA,NA,0,NA,NA
"Uts_18_0y_1345",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1346",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1347",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1348","Uts_15A_066","Uts_17A_023",3.29,2.88,5.87,0,0,0
"Uts_18_0y_1350",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1351",NA,"Uts_17A_097",NA,4.83,NA,NA,0,NA
"Uts_18_0y_1352",NA,"Uts_15A_063",NA,2.77,NA,NA,0,NA
"Uts_18_0y_1353",NA,"Uts_15A_056",NA,4.24,NA,NA,0,NA
"Uts_18_0y_1354","Uts_17A_046",NA,3.51,NA,NA,0,NA,NA
"Uts_18_0y_1356","Uts_17A_056","Uts_15A_056",3.41,2.64,5.51,0,0,0
"Uts_18_0y_1357",NA,"Uts_17A_015",NA,3.53,NA,NA,0,NA
"Uts_18_0y_1358",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1359","Uts_15A_066",NA,4.2,NA,NA,0,NA,NA
"Uts_18_0y_1360",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1361","Uts_11A_22","Uts_17A_011",4.01,4.58,6.99,0,0,0
"Uts_18_0y_1363",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1364",NA,"Uts_17A_085",NA,2.57,NA,NA,0,NA
"Uts_18_0y_1365","Uts_11A_22","Uts_17A_011",3.77,4.03,6.64,0,0,0
"Uts_18_0y_1366","Uts_11A_22","Uts_17A_011",3.95,4.99,6.07,0,0,0
"Uts_18_0y_1369",NA,"Uts_17A_097",NA,5.11,NA,NA,0,NA
"Uts_18_0y_1370",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1371",NA,"Uts_17A_057",NA,2.2,NA,NA,0,NA
"Uts_18_0y_1372","Uts_15A_066","Uts_17A_021",3.47,2.89,6.21,0,0,0
"Uts_18_0y_1373",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1376","Uts_15A_078","Uts_17A_011",3.77,3.17,6.06,0,0,0
"Uts_18_0y_1377",NA,"Uts_17A_050",NA,1.4,NA,NA,1,NA
"Uts_18_0y_1378",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1379","Uts_17A_066",NA,3.98,NA,NA,0,NA,NA
"Uts_18_0y_1380","Uts_15A_066",NA,5.11,NA,NA,0,NA,NA
"Uts_18_0y_1382",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1383",NA,"Uts_17A_016",NA,2.91,NA,NA,0,NA
"Uts_18_0y_1384","Uts_11A_22","Uts_17A_057",4.19,3.76,6.22,0,0,0
"Uts_18_0y_1385",NA,"Uts_17A_015",NA,4.23,NA,NA,0,NA
"Uts_18_0y_1386","Uts_17A_026","Uts_17A_022",3.26,2.26,5.8,0,0,0
"Uts_18_0y_1387","Uts_17A_078","Uts_15A_056",4.13,5.77,5.35,0,0,0
"Uts_18_0y_1389","Uts_15A_066","Uts_17A_023",1.94,4.29,5.37,0,0,0
"Uts_18_0y_1390","Uts_17A_096","Uts_17A_097",4.51,4.14,6.75,0,0,0
"Uts_18_0y_1391",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1392",NA,"Uts_17A_023",NA,3.92,NA,NA,0,NA
"Uts_18_0y_1393","Uts_17A_066","Uts_17A_064",4.28,3.03,5.83,0,0,0
"Uts_18_0y_1394",NA,"Uts_15A_048",NA,1.76,NA,NA,0,NA
"Uts_18_0y_1395",NA,"Uts_17A_052",NA,4.37,NA,NA,0,NA
"Uts_18_0y_1397","Uts_13A_047",NA,2.26,NA,NA,0,NA,NA
"Uts_18_0y_1398","Uts_15A_078",NA,3.68,NA,NA,0,NA,NA
"Uts_18_0y_1399",NA,"Uts_17A_015",NA,2.26,NA,NA,0,NA
"Uts_18_0y_1400","Uts_15A_078",NA,4.61,NA,NA,0,NA,NA
"Uts_18_0y_1401","Uts_11A_22","Uts_17A_011",2.8,3.22,4.89,1,0,1
"Uts_18_0y_1402","Uts_11A_22","Uts_17A_011",3.3,6.19,5.79,0,0,0
"Uts_18_0y_1403",NA,"Uts_17A_009",NA,3.13,NA,NA,0,NA
"Uts_18_0y_1404",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1405","Uts_11A_22",NA,3.55,NA,NA,0,NA,NA
"Uts_18_0y_1406","Uts_11A_22","Uts_17A_011",3.95,3.87,6.4,0,0,0
"Uts_18_0y_1407",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1408",NA,"Uts_17A_034",NA,3.76,NA,NA,0,NA
"Uts_18_0y_1409","Uts_15A_078","Uts_17A_071",2.65,0.61,2.17,0,1,1
"Uts_18_0y_1410",NA,"Uts_14_0y_0296",NA,4.16,NA,NA,0,NA
"Uts_18_0y_1411","Uts_17A_098",NA,3.53,NA,NA,0,NA,NA
"Uts_18_0y_1412",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1413","Uts_17A_072","Uts_17A_067",5.07,1.46,4.07,0,1,1
"Uts_18_0y_1414","Uts_11A_22",NA,3.65,NA,NA,0,NA,NA
"Uts_18_0y_1415","Uts_15A_066","Uts_17A_035",3.9,5.45,6.14,0,0,0
"Uts_18_0y_1416",NA,"Uts_17A_021",NA,3.85,NA,NA,0,NA
"Uts_18_0y_1417","Uts_17A_078",NA,2.42,NA,NA,0,NA,NA
"Uts_18_0y_1418","Uts_15A_078","Uts_17A_011",2.68,0.75,2.42,0,1,1
"Uts_18_0y_1419","Uts_13A_047","Uts_17A_016",4.27,2.65,5.19,0,0,0
"Uts_18_0y_1421",NA,"Uts_15A_063",NA,2.56,NA,NA,0,NA
"Uts_18_0y_1422",NA,"Uts_17A_053",NA,3.4,NA,NA,0,NA
"Uts_18_0y_1424","Uts_11A_22","Uts_17A_011",4.36,4.85,6.6,0,0,0
"Uts_18_0y_1425","Uts_15A_078",NA,5.04,NA,NA,0,NA,NA
"Uts_18_0y_1426",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1427",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1428",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1429","Uts_13A_047",NA,2.09,NA,NA,0,NA,NA
"Uts_18_0y_1430","Uts_17A_010",NA,4.9,NA,NA,0,NA,NA
"Uts_18_0y_1431",NA,"Uts_17A_023",NA,4.65,NA,NA,0,NA
"Uts_18_0y_1432",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1434",NA,"Uts_17A_044",NA,4.8,NA,NA,0,NA
"Uts_18_0y_1436","Uts_13A_047",NA,2.23,NA,NA,0,NA,NA
"Uts_18_0y_1437",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1438","Uts_15A_066","Uts_17A_035",4.35,5.22,6.58,0,0,0
"Uts_18_0y_1439",NA,"Uts_17A_021",NA,2.49,NA,NA,0,NA
"Uts_18_0y_1440",NA,"Uts_17A_076",NA,4.64,NA,NA,1,NA
"Uts_18_0y_1441",NA,"Uts_17A_011",NA,3.5,NA,NA,0,NA
"Uts_18_0y_1442","Uts_17A_066","Uts_17A_058",3.23,3.49,5.17,0,0,0
"Uts_18_0y_1443","Uts_11A_22",NA,3.55,NA,NA,0,NA,NA
"Uts_18_0y_1444","Uts_11A_22","Uts_17A_011",4.35,5.79,7.04,0,0,0
"Uts_18_0y_1445",NA,"Uts_15A_048",NA,1.92,NA,NA,0,NA
"Uts_18_0y_1446",NA,"Uts_17A_029",NA,4.67,NA,NA,0,NA
"Uts_18_0y_1447",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1448","Uts_17A_046",NA,2.95,NA,NA,0,NA,NA
"Uts_18_0y_1449",NA,"Uts_17A_052",NA,4.05,NA,NA,0,NA
"Uts_18_0y_1450",NA,"Uts_17A_085",NA,5.98,NA,NA,0,NA
"Uts_18_0y_1451",NA,"Uts_17A_053",NA,3.27,NA,NA,0,NA
"Uts_18_0y_1452",NA,"Uts_17A_062",NA,4.92,NA,NA,0,NA
"Uts_18_0y_1453","Uts_11A_22","Uts_17A_011",6.58,3.2,5.67,0,0,0
"Uts_18_0y_1454","Uts_17A_010","Uts_15A_056",2.76,3.97,4.82,0,0,0
"Uts_18_0y_1455","Uts_17A_010","Uts_15A_056",3.2,5.23,5.92,0,0,0
"Uts_18_0y_1456","Uts_17A_098",NA,3.52,NA,NA,0,NA,NA
"Uts_18_0y_1457","Uts_15A_078","Uts_17A_011",5.11,0.12,3.35,0,1,1
"Uts_18_0y_1458",NA,"Uts_17A_034",NA,1.36,NA,NA,1,NA
"Uts_18_0y_1459","Uts_15A_078","Uts_17A_071",3.7,4.61,6.65,0,0,0
"Uts_18_0y_1460",NA,"Uts_17A_053",NA,5.05,NA,NA,0,NA
"Uts_18_0y_1461","Uts_11A_22","Uts_17A_011",-0.95,4.7,2.08,1,0,1
"Uts_18_0y_1462",NA,"Uts_17A_015",NA,0.63,NA,NA,0,NA
"Uts_18_0y_1463",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1464","Uts_11A_22","Uts_17A_011",4.48,3.47,6.74,0,0,0
"Uts_18_0y_1465","Uts_15A_066","Uts_17A_021",2.87,2.46,5.59,0,0,0
"Uts_18_0y_1466",NA,"Uts_17A_034",NA,1.45,NA,NA,1,NA
"Uts_18_0y_1467",NA,"Uts_17A_015",NA,3.03,NA,NA,0,NA
"Uts_18_0y_1468","Uts_15A_078","Uts_17A_071",2.72,3.26,4.86,0,0,0
"Uts_18_0y_1469","Uts_11A_22","Uts_17A_011",3.86,5.79,6.73,0,0,0
"Uts_18_0y_1470","Uts_15A_066","Uts_17A_011",2.41,4.54,5.3,0,0,0
"Uts_18_0y_1471","Uts_17A_056","Uts_15A_056",4.91,2.44,5.81,0,0,0
"Uts_18_0y_1472","Uts_15A_078","Uts_17A_011",2.48,5.02,5.41,0,0,0
"Uts_18_0y_1473",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1474","Uts_13_1y_0758",NA,0.89,NA,NA,0,NA,NA
"Uts_18_0y_1475","Uts_15A_066","Uts_17A_021",2.58,3.63,5.67,0,0,0
"Uts_18_0y_1476","Uts_17A_010","Uts_17A_057",3.04,4.61,5.96,0,0,0
"Uts_18_0y_1477",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1478","Uts_15A_066","Uts_17A_021",1.99,3.5,5.95,0,0,0
"Uts_18_0y_1479",NA,"Uts_17A_034",NA,5.85,NA,NA,0,NA
"Uts_18_0y_1480","Uts_11A_22","Uts_17A_011",0.12,4.97,2.39,1,0,1
"Uts_18_0y_1481",NA,"Uts_15A_042",NA,4.21,NA,NA,0,NA
"Uts_18_0y_1482",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1483",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1484",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1485",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1486",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1487",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1488",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1490",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1491",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1492",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1493",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1494","Uts_15A_078","Uts_17A_011",4.16,-0.57,2.71,0,1,1
"Uts_18_0y_1495","Uts_11A_22","Uts_17A_011",3.22,4.4,5.8,0,0,0
"Uts_18_0y_1496","Uts_11A_22","Uts_17A_011",4.74,4.96,7.34,0,0,0
"Uts_18_0y_1497",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1499","Uts_17A_073","Uts_17A_020",1.97,2.9,5.96,0,0,0
"Uts_18_0y_1500",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1501",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_18_0y_1502","Uts_11A_22","Uts_17A_011",2.8,4.8,5.85,0,0,0
"Uts_18_0y_1504",NA,"Uts_17A_085",NA,5.07,NA,NA,0,NA
"Uts_18_0y_1505","Uts_11A_22","Uts_17A_011",4.7,5,7.55,0,0,0
"Uts_18_0y_1506","Uts_17A_098","Uts_17A_057",3.39,3.65,6.45,0,0,0
"Uts_18_0y_1507",NA,"Uts_17A_064",NA,4.61,NA,NA,0,NA
"Uts_18_0y_1508","Uts_15A_078","Uts_17A_011",3.81,0.08,3.72,0,1,1
