year,ID,OffspID.ext,class,Code,new_site_code,date,site_description,lat,long,box.info,Cap.no,Cap.notes.org,Ext.notes,other.notes,sample.date,ID.tube,length.cm,class,scale.age,mature.male.parr,recapture,notes.fi,notes.eng,
2018,Uts_18_2-3y_2510,UTS_18_2-3y_2510,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",9,9,,,9/12/2018,9,12.3,2+,2,,,,,
2018,Uts_18_2-3y_2511,UTS_18_2-3y_2511,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",10,10,,,9/12/2018,10,10.2,2+,2,,,,,
2018,Uts_18_2-3y_2512,UTS_18_2-3y_2512,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",11,11,,,9/12/2018,11,11.1,2+,2,,,,,
2018,Uts_18_2-3y_2513,UTS_18_2-3y_2513,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",12,12,,,9/12/2018,12,10.4,2+,2,,,,,
2018,Uts_18_2-3y_2514,UTS_18_2-3y_2514,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",13,13,,,9/12/2018,13,12.0,2+,2,,,,,
2018,Uts_18_2-3y_2515,UTS_18_2-3y_2515,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",14,14,,,9/12/2018,14,11.8,2+,2,,,,,
2018,Uts_18_2-3y_2516,UTS_18_2-3y_2516,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",15,15,,,9/12/2018,15,11.1,2+,2,,,,,
2018,Uts_18_2-3y_2517,UTS_18_2-3y_2517,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",16,16,,,9/12/2018,16,9.8,2+,2,,,,,
2018,Uts_18_2-3y_2518,UTS_18_2-3y_2518,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",17,17,,,9/12/2018,17,9.5,2+,2,,,,,
2018,Uts_18_2-3y_2519,UTS_18_2-3y_2519,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",18,18,,,9/12/2018,18,12.2,2+,2,,,,,
2018,Uts_18_2-3y_2520,UTS_18_2-3y_2520,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",19,19,,,9/12/2018,19,10.9,2+,2,,,,,
2018,Uts_18_2-3y_2521,UTS_18_2-3y_2521,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",20,20,,,9/12/2018,20,11.0,2+,2,,,,,
2018,Uts_18_2-3y_2522,UTS_18_2-3y_2522,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",21,21,,,9/12/2018,21,9.9,2+,2,,,,,
2018,Uts_18_2-3y_2523,UTS_18_2-3y_2523,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",22,22,,,9/12/2018,22,10.0,2+,2,,,,,
2018,Uts_18_2-3y_2524,UTS_18_2-3y_2524,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",23,23,,,9/12/2018,23,9.8,2+,2,,,,,
2018,Uts_18_2-3y_2525,UTS_18_2-3y_2525,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",24,24,,,9/12/2018,24,9.8,2+,2,,,,,
2018,Uts_18_2-3y_2526,UTS_18_2-3y_2526,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",25,25,,,9/12/2018,25,9.6,2+,2,,,,,
2018,Uts_18_2-3y_2527,UTS_18_2-3y_2527,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",26,26,,,9/12/2018,26,9.7,2+,2,,,,,
2018,Uts_18_2-3y_2528,UTS_18_2-3y_2528,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",27,27,,,9/12/2018,27,10.8,2+,2,,,,,
2018,Uts_18_2-3y_2529,UTS_18_2-3y_2529,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",28,28,,,9/12/2018,28,10.6,2+,2,,,,,
2018,Uts_18_2-3y_2530,UTS_18_2-3y_2530,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",29,29,,,9/12/2018,29,10.9,2+,2,,,,,
2018,Uts_18_2-3y_2532,UTS_18_2-3y_2532P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",30,30,,,9/12/2018,30,11.3,2+,2,,,,,
2018,Uts_18_2-3y_2533,UTS_18_2-3y_2533P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",31,31,,,9/12/2018,31,10.3,2+,2,,,,,
2018,Uts_18_2-3y_2534,UTS_18_2-3y_2534P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",32,32,,,9/12/2018,32,9.5,2+,2,,,,,
2018,Uts_18_2-3y_2535,UTS_18_2-3y_2535P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",33,33,,,9/12/2018,33,10.7,2+,2,,,,,
2018,Uts_18_2-3y_2536,UTS_18_2-3y_2536P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",34,34,,,9/12/2018,34,10.9,2+,2,,,,,
2018,Uts_18_2-3y_2537,UTS_18_2-3y_2537P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",35,35,,,9/12/2018,35,9.5,2+,2,,,,,
2018,Uts_18_2-3y_2538,UTS_18_2-3y_2538P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",36,36,,,9/12/2018,36,10.0,2+,2,,,,,
2018,Uts_18_2-3y_2539,UTS_18_2-3y_2539P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",37,37,,,9/12/2018,37,10.7,2+,2,,,,,
2018,Uts_18_2-3y_2540,UTS_18_2-3y_2540P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",38,38,,,9/12/2018,38,11.2,2+,2,,,,,
2018,Uts_18_2-3y_2541,UTS_18_2-3y_2541P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 202",39,39,,,9/12/2018,39,9.6,2+,2,,,,,
2018,Uts_18_2-3y_2542,UTS_18_2-3y_2542P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 203",40,40,,,9/12/2018,40,9.2,2+,2,,,,,
2018,Uts_18_2-3y_2543,UTS_18_2-3y_2543P,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 204",41,41,,,9/12/2018,41,9.7,2+,2,,,,,
2018,Uts_18_2-3y_2531,UTS_18_2-3y_2531,2-3y,1,1,9/12/2018,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",NA,RE,,,,,,,,,1,,,
2019,Uts_19_2-3y_0187,UTS_19_2-3y_0187,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",18,18,,,8/28/2019,18,10.5,2+,2,,,,,
2019,Uts_19_2-3y_0188,UTS_19_2-3y_0188,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",19,19,,,8/28/2019,19,10.3,2+,2,,,,,
2019,Uts_19_2-3y_0189,UTS_19_2-3y_0189,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",20,20,,,8/28/2019,20,10.5,2+,2,,,,,
2019,Uts_19_2-3y_0190,UTS_19_2-3y_0190,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",21,21,,,8/28/2019,21,10.6,2+,2,,,,,
2019,Uts_19_2-3y_0191,UTS_19_2-3y_0191,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",22,22,,,8/28/2019,22,9.6,2+,2,,,,,
2019,Uts_19_2-3y_0192,UTS_19_2-3y_0192,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",23,23,,,8/28/2019,23,10.2,2+,2,,,,,
2019,Uts_19_2-3y_0193,UTS_19_2-3y_0193,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",24,24,,,8/28/2019,24,10.6,2+,2,,,,,
2019,Uts_19_2-3y_0194,UTS_19_2-3y_0194,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",25,25,,,8/28/2019,25,10.5,2+,2,,,,,
2019,Uts_19_2-3y_0195,UTS_19_2-3y_0195,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",26,26,,,8/28/2019,26,13.5,3+,3,,,,,
2019,Uts_19_2-3y_0196,UTS_19_2-3y_0196,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",27,27,,,8/28/2019,27,11.5,2+,2,,,,,
2019,Uts_19_2-3y_0197,UTS_19_2-3y_0197,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",28,28,,,8/28/2019,28,10.5,2+,2,,,,,
2019,Uts_19_2-3y_0198,UTS_19_2-3y_0198,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",29,29,,,8/28/2019,29,10.0,2+,2,,,,,
2019,Uts_19_1y_0176,UTS_19_1y_0176,1y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",30,30,,,8/28/2019,30,9.2,2+,2,,,,,
2019,Uts_19_2-3y_0199,UTS_19_2-3y_0199,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",31,31,,,8/28/2019,31,9.7,2+,2,,,,,
2019,Uts_19_2-3y_0200,UTS_19_2-3y_0200,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",32,32,,,8/28/2019,32,10.2,2+,2,,,,,
2019,Uts_19_1y_0177,UTS_19_1y_0177,1y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",33,33,,,8/28/2019,33,9.2,2+,2,,,,,
2019,Uts_19_2-3y_0201,UTS_19_2-3y_0201,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",34,34,,,8/28/2019,34,10.9,2+,2,,,,,
2019,Uts_19_1y_0178,UTS_19_1y_0178,1y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",35,35,,,8/28/2019,35,9.5,2+,2,,,,,
2019,Uts_19_2-3y_0202,UTS_19_2-3y_0202,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",36,36,,,8/28/2019,36,11.7,2+,2,,,,,
2019,Uts_19_2-3y_0203,UTS_19_2-3y_0203,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",37,37,,,8/28/2019,37,9.9,2+,2,,,,,
2019,Uts_19_1y_0179,UTS_19_1y_0179,1y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",38,38,,,8/28/2019,38,8.9,2+,2,,,,,
2019,Uts_19_1y_0180,UTS_19_1y_0180,1y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",39,39,,,8/28/2019,39,9.0,1+,1,,,,,
2019,Uts_19_1y_0181,UTS_19_1y_0181,1y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",40,40,,,8/28/2019,40,9.3,2+,2,,,,,
2019,Uts_19_2-3y_0204,UTS_19_2-3y_0204,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",41,41,,,8/28/2019,41,9.9,2+,2,,,,,
2019,Uts_19_2-3y_0205,UTS_19_2-3y_0205,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",42,42,,,8/28/2019,42,10.0,2+,2,,,,,
2019,Uts_19_2-3y_0206,UTS_19_2-3y_0206,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",43,43,,,8/28/2019,43,10.0,2+,2,,,,,
2019,Uts_19_2-3y_0207,UTS_19_2-3y_0207,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",44,44,,,8/28/2019,44,10.1,2+,2,,,,,
2019,Uts_19_2-3y_0208,UTS_19_2-3y_0208,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",45,45,,,8/28/2019,45,10.1,2+,2,,,,,
2019,Uts_19_1y_0182,UTS_19_1y_0182,1y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",46,46,,,8/28/2019,46,8.6,2+,2,,,,,
2019,Uts_19_2-3y_0209,UTS_19_2-3y_0209,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",47,47,,,8/28/2019,47,11.0,2+,2,,,,,
2019,Uts_19_1y_0183,UTS_19_1y_0183,1y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",48,48,,,8/28/2019,48,8.6,2+,2,,,,,
2019,Uts_19_1y_0184,UTS_19_1y_0184,1y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",49,49,,,8/28/2019,49,8.8,2+,2,,,,,
2019,Uts_19_1y_0185,UTS_19_1y_0185,1y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",50,50,,,8/28/2019,50,9.3,2+,2,,,,,
2019,Uts_19_2-3y_0210,UTS_19_2-3y_0210,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",51,51,,,8/28/2019,51,9.6,2+,2,,,,,
2019,Uts_19_1y_0186,UTS_19_1y_0186,1y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",52,52,,"40 pink tubes, not 39",8/28/2019,52,8.6,2+,2,,,,,
2019,Uts_19_2-3y_0211,UTS_19_2-3y_0211,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",53,53,,,8/28/2019,53,12.6,3+,3,,,,,
2019,Uts_19_2-3y_0212,UTS_19_2-3y_0212,2-3y,4,4,8/28/2019,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2019, 28.8.2019, Sillan alapuoli, itä, 30x7m,  0+ (kirkas) 81, 1+ (pinkki) 39, ? (vihreä) 26",54,54,,,8/28/2019,54,9.8,2+,2,,,,,
2019,Uts_19_2-3y_0058,UTS_19_2-3y_0058,2-3y,10,10,8/28/2019,"Upstream from cross reed, West bank",69.90295882,27.0398311,"Utsjoki 2019, 28.8.2019, Venerannan vastaranta, 30x5m, 0+ (kirkas) 30, 1+ (pinkki) 27, ? (vihreä) 9",1,1,,,8/28/2019,1,9.6,2+,2,,,,,
2019,Uts_19_2-3y_0059,UTS_19_2-3y_0059,2-3y,10,10,8/28/2019,"Upstream from cross reed, West bank",69.90295882,27.0398311,"Utsjoki 2019, 28.8.2019, Venerannan vastaranta, 30x5m, 0+ (kirkas) 30, 1+ (pinkki) 27, ? (vihreä) 9",2,2,,,8/28/2019,2,12.3,3+,3,,,,,
2019,Uts_19_1y_0049,UTS_19_1y_0049,1y,10,10,8/28/2019,"Upstream from cross reed, West bank",69.90295882,27.0398311,"Utsjoki 2019, 28.8.2019, Venerannan vastaranta, 30x5m, 0+ (kirkas) 30, 1+ (pinkki) 27, ? (vihreä) 9",3,3,,,8/28/2019,3,9.2,2+,2,,,,,
2019,Uts_19_1y_0050,UTS_19_1y_0050,1y,10,10,8/28/2019,"Upstream from cross reed, West bank",69.90295882,27.0398311,"Utsjoki 2019, 28.8.2019, Venerannan vastaranta, 30x5m, 0+ (kirkas) 30, 1+ (pinkki) 27, ? (vihreä) 9",4,4,,,8/28/2019,4,8.5,1+,1,,,,,
2019,Uts_19_2-3y_0060,UTS_19_2-3y_0060,2-3y,10,10,8/28/2019,"Upstream from cross reed, West bank",69.90295882,27.0398311,"Utsjoki 2019, 28.8.2019, Venerannan vastaranta, 30x5m, 0+ (kirkas) 30, 1+ (pinkki) 27, ? (vihreä) 9",5,5,,,8/28/2019,5,10.6,2+,2,,,,,
2019,Uts_19_2-3y_0061,UTS_19_2-3y_0061,2-3y,10,10,8/28/2019,"Upstream from cross reed, West bank",69.90295882,27.0398311,"Utsjoki 2019, 28.8.2019, Venerannan vastaranta, 30x5m, 0+ (kirkas) 30, 1+ (pinkki) 27, ? (vihreä) 9",6,6,,,8/28/2019,6,9.1,2+,2,,,,,
2019,Uts_19_2-3y_0062,UTS_19_2-3y_0062,2-3y,10,10,8/28/2019,"Upstream from cross reed, West bank",69.90295882,27.0398311,"Utsjoki 2019, 28.8.2019, Venerannan vastaranta, 30x5m, 0+ (kirkas) 30, 1+ (pinkki) 27, ? (vihreä) 9",7,7,,,8/28/2019,7,10.6,2+,2,,,,,
2019,Uts_19_2-3y_0063,UTS_19_2-3y_0063,2-3y,10,10,8/28/2019,"Upstream from cross reed, West bank",69.90295882,27.0398311,"Utsjoki 2019, 28.8.2019, Venerannan vastaranta, 30x5m, 0+ (kirkas) 30, 1+ (pinkki) 27, ? (vihreä) 9",8,8,,,8/28/2019,8,10.5,2+,2,,,,,
2019,Uts_19_2-3y_0064,UTS_19_2-3y_0064,2-3y,10,10,8/28/2019,"Upstream from cross reed, West bank",69.90295882,27.0398311,"Utsjoki 2019, 28.8.2019, Venerannan vastaranta, 30x5m, 0+ (kirkas) 30, 1+ (pinkki) 27, ? (vihreä) 9",9,9,,,8/28/2019,9,9.5,2+,2,,,,,
