ID,Sex,BirthYear
Uts_12_0y_285,1,2012
Uts_12_0y_287,2,2012
Uts_12_0y_288,2,2012
Uts_12_0y_289,1,2012
Uts_12_0y_290,2,2012
Uts_12_0y_291,1,2012
Uts_12_0y_292,2,2012
Uts_12_0y_293,2,2012
Uts_12_0y_294,2,2012
Uts_12_0y_296,1,2012
Uts_12_0y_297,1,2012
Uts_12_0y_298,2,2012
Uts_12_0y_299,2,2012
Uts_12_0y_300,2,2012
Uts_12_0y_301,2,2012
Uts_12_0y_302,1,2012
Uts_12_0y_303,1,2012
Uts_12_0y_304,2,2012
Uts_12_0y_305,1,2012
Uts_12_0y_306,2,2012
Uts_12_0y_307,1,2012
Uts_12_0y_308,1,2012
Uts_12_0y_309,1,2012
Uts_12_0y_310,1,2012
Uts_12_0y_311,1,2012
Uts_12_0y_312,2,2012
Uts_12_0y_313,1,2012
Uts_12_0y_314,2,2012
Uts_12_0y_315,1,2012
Uts_12_0y_316,2,2012
Uts_12_0y_317,2,2012
Uts_12_0y_318,1,2012
Uts_12_0y_319,1,2012
Uts_12_0y_320,2,2012
Uts_12_0y_321,2,2012
Uts_12_0y_322,1,2012
Uts_12_0y_323,2,2012
Uts_12_0y_324,1,2012
Uts_12_0y_325,2,2012
Uts_12_0y_326,2,2012
Uts_12_0y_327,2,2012
Uts_12_0y_328,2,2012
Uts_12_0y_329,1,2012
Uts_12_0y_330,1,2012
Uts_12_0y_331,2,2012
Uts_12_0y_332,2,2012
Uts_12_0y_333,1,2012
Uts_12_0y_334,1,2012
Uts_12_0y_335,1,2012
Uts_12_0y_336,2,2012
Uts_12_0y_337,1,2012
Uts_12_0y_338,2,2012
Uts_12_0y_339,1,2012
Uts_12_0y_340,2,2012
Uts_12_0y_341,1,2012
Uts_12_0y_342,2,2012
Uts_12_0y_343,1,2012
Uts_12_0y_344,2,2012
Uts_12_0y_345,2,2012
Uts_12_0y_346,1,2012
Uts_12_0y_347,2,2012
Uts_12_0y_348,1,2012
Uts_12_0y_349,2,2012
Uts_12_0y_350,2,2012
Uts_12_0y_351,1,2012
Uts_12_0y_352,1,2012
Uts_12_0y_353,1,2012
Uts_12_0y_354,2,2012
Uts_12_0y_355,1,2012
Uts_12_0y_356,1,2012
Uts_12_0y_357,2,2012
Uts_12_0y_358,1,2012
Uts_12_0y_359,2,2012
Uts_12_0y_361,1,2012
Uts_12_0y_362,2,2012
Uts_12_0y_363,2,2012
Uts_12_0y_364,2,2012
Uts_12_0y_365,2,2012
Uts_12_0y_366,1,2012
Uts_12_0y_367,2,2012
Uts_12_0y_368,1,2012
Uts_12_0y_369,2,2012
Uts_12_0y_370,2,2012
Uts_12_0y_371,2,2012
Uts_12_0y_372,1,2012
Uts_12_0y_373,2,2012
Uts_12_0y_374,2,2012
Uts_12_0y_375,1,2012
Uts_12_0y_376,1,2012
Uts_12_0y_377,1,2012
Uts_12_0y_378,1,2012
Uts_12_0y_379,2,2012
Uts_12_0y_380,2,2012
Uts_12_0y_381,2,2012
Uts_12_0y_382,2,2012
Uts_12_0y_383,2,2012
Uts_12_0y_384,2,2012
Uts_12_0y_385,1,2012
Uts_12_0y_386,1,2012
Uts_12_0y_387,2,2012
Uts_12_0y_388,2,2012
Uts_12_0y_389,1,2012
Uts_12_0y_390,2,2012
Uts_12_0y_391,2,2012
Uts_12_0y_392,2,2012
Uts_12_0y_393,2,2012
Uts_12_0y_394,2,2012
Uts_12_0y_395,2,2012
Uts_12_0y_396,2,2012
Uts_12_0y_397,2,2012
Uts_12_0y_398,2,2012
Uts_12_0y_399,2,2012
Uts_12_0y_400,2,2012
Uts_12_0y_401,2,2012
Uts_12_0y_402,1,2012
Uts_12_0y_403,1,2012
Uts_12_0y_404,2,2012
Uts_12_0y_405,2,2012
Uts_12_0y_406,2,2012
Uts_12_0y_407,1,2012
Uts_12_0y_408,2,2012
Uts_12_0y_409,2,2012
Uts_12_0y_410,1,2012
Uts_12_0y_411,1,2012
Uts_12_0y_412,1,2012
Uts_12_0y_413,1,2012
Uts_12_0y_414,1,2012
Uts_12_0y_415,1,2012
Uts_12_0y_416,2,2012
Uts_12_0y_417,1,2012
Uts_12_0y_418,1,2012
Uts_12_0y_419,2,2012
Uts_12_0y_420,1,2012
Uts_12_0y_421,1,2012
Uts_12_0y_422,1,2012
Uts_12_0y_423,1,2012
Uts_12_0y_424,1,2012
Uts_12_0y_425,2,2012
Uts_12_0y_426,1,2012
Uts_12_0y_427,2,2012
Uts_12_0y_428,1,2012
Uts_12_0y_429,1,2012
Uts_12_0y_430,2,2012
Uts_12_0y_431,1,2012
Uts_12_0y_432,2,2012
Uts_12_0y_433,1,2012
Uts_12_0y_434,1,2012
Uts_12_0y_435,2,2012
Uts_12_0y_436,2,2012
Uts_12_0y_437,2,2012
Uts_12_0y_438,1,2012
Uts_12_0y_439,2,2012
Uts_12_0y_440,1,2012
Uts_12_0y_441,1,2012
Uts_12_0y_442,1,2012
Uts_12_0y_443,1,2012
Uts_12_0y_444,1,2012
Uts_12_0y_445,2,2012
Uts_12_0y_446,2,2012
Uts_12_0y_447,1,2012
Uts_12_0y_448,2,2012
Uts_12_0y_449,2,2012
Uts_12_0y_450,1,2012
Uts_12_0y_451,1,2012
Uts_12_0y_452,1,2012
Uts_12_0y_453,2,2012
Uts_12_0y_454,2,2012
Uts_12_0y_455,1,2012
Uts_12_0y_456,1,2012
Uts_12_0y_457,2,2012
Uts_12_0y_458,1,2012
Uts_12_0y_459,2,2012
Uts_12_0y_460,1,2012
Uts_12_0y_461,2,2012
Uts_12_0y_462,2,2012
Uts_12_0y_463,2,2012
Uts_12_0y_464,1,2012
Uts_12_0y_465,2,2012
Uts_12_0y_466,1,2012
Uts_12_0y_467,1,2012
Uts_12_0y_468,2,2012
Uts_12_0y_469,2,2012
Uts_12_0y_470,1,2012
Uts_12_0y_471,1,2012
Uts_12_0y_472,1,2012
Uts_12_0y_473,2,2012
Uts_12_0y_474,2,2012
Uts_12_0y_475,1,2012
Uts_12_0y_476,1,2012
Uts_12_0y_477,1,2012
Uts_12_0y_478,2,2012
Uts_12_0y_479,1,2012
Uts_12_0y_480,1,2012
Uts_12_0y_481,1,2012
Uts_12_0y_482,2,2012
Uts_12_0y_483,2,2012
Uts_12_0y_484,1,2012
Uts_12_0y_485,2,2012
Uts_12_0y_486,2,2012
Uts_12_0y_487,1,2012
Uts_12_0y_488,2,2012
Uts_12_0y_489,1,2012
Uts_12_0y_490,1,2012
Uts_12_0y_491,2,2012
Uts_12_0y_492,1,2012
Uts_12_0y_493,1,2012
Uts_12_0y_494,1,2012
Uts_12_0y_495,1,2012
Uts_12_0y_496,2,2012
Uts_12_0y_497,1,2012
Uts_12_0y_498,2,2012
Uts_12_0y_499,1,2012
Uts_12_0y_500,1,2012
Uts_12_0y_501,1,2012
Uts_12_0y_502,1,2012
Uts_12_0y_503,2,2012
Uts_12_0y_504,2,2012
Uts_12_0y_505,2,2012
Uts_12_0y_506,1,2012
Uts_12_0y_507,2,2012
Uts_12_0y_508,1,2012
Uts_12_0y_509,1,2012
Uts_12_0y_510,1,2012
Uts_12_0y_511,2,2012
Uts_12_0y_512,2,2012
Uts_12_0y_513,1,2012
Uts_12_0y_514,1,2012
Uts_12_0y_515,1,2012
Uts_12_0y_516,2,2012
Uts_12_0y_517,2,2012
Uts_12_0y_518,2,2012
Uts_12_0y_519,1,2012
Uts_12_0y_520,1,2012
Uts_12_0y_521,2,2012
Uts_12_0y_522,1,2012
Uts_12_0y_523,1,2012
Uts_12_0y_524,2,2012
Uts_12_0y_526,2,2012
Uts_12_0y_527,2,2012
Uts_12_0y_528,2,2012
Uts_12_0y_529,1,2012
Uts_12_0y_530,1,2012
Uts_12_0y_531,2,2012
Uts_12_0y_532,1,2012
Uts_12_0y_533,1,2012
Uts_12_0y_534,1,2012
Uts_12_0y_535,2,2012
Uts_12_0y_536,1,2012
Uts_12_0y_537,1,2012
Uts_12_0y_538,2,2012
Uts_12_0y_539,1,2012
Uts_12_0y_540,1,2012
Uts_12_0y_541,2,2012
Uts_12_0y_542,1,2012
Uts_12_0y_543,1,2012
Uts_12_0y_544,1,2012
Uts_12_0y_545,2,2012
Uts_12_0y_546,1,2012
Uts_12_0y_547,2,2012
Uts_12_0y_548,2,2012
Uts_12_0y_549,1,2012
Uts_12_0y_550,1,2012
Uts_12_0y_551,2,2012
Uts_12_0y_552,2,2012
Uts_12_0y_553,1,2012
Uts_12_0y_554,1,2012
Uts_12_0y_555,2,2012
Uts_12_0y_556,2,2012
Uts_12_0y_557,1,2012
Uts_12_0y_558,1,2012
Uts_12_0y_559,1,2012
Uts_12_0y_560,1,2012
Uts_12_0y_561,1,2012
Uts_12_0y_562,1,2012
Uts_12_0y_563,1,2012
Uts_12_0y_564,1,2012
Uts_12_0y_565,1,2012
Uts_12_0y_566,1,2012
Uts_12_0y_567,2,2012
Uts_12_0y_568,1,2012
Uts_12_0y_569,2,2012
Uts_12_0y_570,1,2012
Uts_12_0y_571,1,2012
Uts_12_0y_572,2,2012
Uts_12_0y_573,1,2012
Uts_12_0y_574,2,2012
Uts_12_0y_575,2,2012
Uts_12_0y_576,1,2012
Uts_12_0y_577,1,2012
Uts_12_0y_578,2,2012
Uts_12_0y_579,1,2012
Uts_12_0y_580,2,2012
Uts_12_0y_581,1,2012
Uts_12_0y_582,2,2012
Uts_12_0y_583,2,2012
Uts_12_0y_584,1,2012
Uts_12_0y_585,1,2012
Uts_12_0y_587,2,2012
Uts_12_0y_588,2,2012
Uts_12_0y_590,1,2012
Uts_12_0y_591,1,2012
Uts_12_0y_592,1,2012
Uts_12_0y_593,2,2012
Uts_12_0y_594,2,2012
Uts_12_0y_595,1,2012
Uts_12_0y_596,2,2012
Uts_12_0y_597,2,2012
Uts_12_0y_598,1,2012
Uts_12_0y_599,2,2012
Uts_12_0y_600,1,2012
Uts_12_0y_601,2,2012
Uts_12_0y_602,2,2012
Uts_12_0y_603,2,2012
Uts_12_0y_604,2,2012
Uts_12_0y_605,1,2012
Uts_12_0y_606,2,2012
Uts_12_0y_607,2,2012
Uts_12_0y_608,2,2012
Uts_12_0y_609,2,2012
Uts_12_0y_610,1,2012
Uts_12_0y_611,1,2012
Uts_12_0y_612,2,2012
Uts_12_0y_613,2,2012
Uts_12_0y_614,1,2012
Uts_12_0y_615,1,2012
Uts_12_0y_616,1,2012
Uts_12_0y_617,2,2012
Uts_12_0y_618,1,2012
Uts_12_0y_619,1,2012
Uts_12_0y_620,2,2012
Uts_12_0y_621,1,2012
Uts_12_0y_622,2,2012
Uts_12_0y_623,2,2012
Uts_12_0y_624,2,2012
Uts_12_0y_625,2,2012
Uts_12_0y_626,2,2012
Uts_12_0y_627,2,2012
Uts_12_0y_628,2,2012
Uts_12_0y_629,2,2012
Uts_12_0y_631,1,2012
Uts_12_0y_632,1,2012
Uts_12_0y_633,2,2012
Uts_12_0y_634,1,2012
Uts_12_0y_635,1,2012
Uts_12_0y_636,2,2012
Uts_12_0y_637,1,2012
Uts_12_0y_638,1,2012
Uts_12_0y_639,2,2012
Uts_12_0y_640,1,2012
Uts_12_0y_641,1,2012
Uts_12_0y_642,1,2012
Uts_12_0y_643,2,2012
Uts_12_0y_644,1,2012
Uts_12_0y_645,1,2012
Uts_12_0y_647,2,2012
Uts_12_0y_648,1,2012
Uts_12_0y_649,1,2012
Uts_12_0y_650,1,2012
Uts_12_0y_651,2,2012
Uts_12_0y_652,1,2012
Uts_12_0y_653,1,2012
Uts_12_0y_654,1,2012
Uts_12_0y_655,1,2012
Uts_12_0y_656,2,2012
Uts_12_0y_657,1,2012
Uts_12_0y_658,1,2012
Uts_12_0y_659,1,2012
Uts_12_0y_660,2,2012
Uts_12_0y_661,1,2012
Uts_12_0y_662,1,2012
Uts_12_0y_663,1,2012
Uts_12_0y_664,1,2012
Uts_12_0y_665,2,2012
Uts_12_0y_666,1,2012
Uts_12_0y_667,2,2012
Uts_12_0y_668,2,2012
Uts_12_0y_669,1,2012
Uts_12_0y_670,1,2012
Uts_12_0y_671,2,2012
Uts_12_0y_672,2,2012
Uts_12_0y_673,2,2012
Uts_12_0y_674,2,2012
Uts_12_0y_675,2,2012
Uts_12_0y_676,2,2012
Uts_12_0y_677,1,2012
Uts_12_0y_678,2,2012
Uts_12_0y_681,2,2012
Uts_12_0y_682,1,2012
Uts_12_0y_683,1,2012
Uts_12_0y_684,2,2012
Uts_12_0y_685,2,2012
Uts_12_0y_686,2,2012
Uts_12_0y_687,1,2012
Uts_12_0y_688,2,2012
Uts_12_0y_689,1,2012
Uts_12_0y_690,2,2012
Uts_12_0y_691,1,2012
Uts_12_0y_692,1,2012
Uts_12_0y_693,1,2012
Uts_12_0y_694,1,2012
Uts_12_0y_695,1,2012
Uts_12_0y_696,2,2012
Uts_12_0y_697,1,2012
Uts_12_0y_698,1,2012
Uts_12_0y_699,2,2012
Uts_12_0y_700,2,2012
Uts_12_0y_701,2,2012
Uts_12_0y_702,2,2012
Uts_12_0y_703,2,2012
Uts_12_0y_704,NA,2012
Uts_12_0y_705,1,2012
Uts_12_0y_706,1,2012
Uts_12_0y_707,1,2012
Uts_12_0y_708,1,2012
Uts_12_0y_709,2,2012
Uts_12_0y_710,2,2012
Uts_12_0y_711,1,2012
Uts_12_0y_712,1,2012
Uts_12_0y_713,2,2012
Uts_12_0y_714,1,2012
Uts_12_0y_715,1,2012
Uts_12_0y_716,1,2012
Uts_12_0y_717,1,2012
Uts_12_0y_718,1,2012
Uts_12_0y_719,2,2012
Uts_12_0y_720,1,2012
Uts_12_0y_721,1,2012
Uts_12_0y_722,2,2012
Uts_12_0y_723,2,2012
Uts_12_0y_724,2,2012
Uts_12_0y_725,2,2012
Uts_12_0y_727,1,2012
Uts_12_0y_728,2,2012
Uts_12_0y_729,2,2012
Uts_12_0y_730,2,2012
Uts_12_0y_731,2,2012
Uts_12_0y_732,2,2012
Uts_12_0y_734,1,2012
Uts_12_0y_735,1,2012
Uts_12_0y_736,1,2012
Uts_12_0y_737,2,2012
Uts_12_0y_738,1,2012
Uts_12_0y_739,1,2012
Uts_12_0y_740,2,2012
Uts_12_0y_741,1,2012
Uts_12_0y_742,1,2012
Uts_12_0y_743,1,2012
Uts_12_0y_744,2,2012
Uts_12_0y_745,1,2012
Uts_12_0y_746,1,2012
Uts_12_0y_747,1,2012
Uts_12_0y_748,2,2012
Uts_12_0y_749,1,2012
Uts_12_0y_750,2,2012
Uts_12_0y_751,1,2012
Uts_12_0y_752,1,2012
Uts_12_0y_753,1,2012
Uts_12_0y_754,2,2012
Uts_12_0y_755,1,2012
Uts_12_0y_756,1,2012
Uts_12_0y_757,2,2012
Uts_12_0y_758,2,2012
Uts_12_0y_759,2,2012
Uts_12_0y_760,2,2012
Uts_12_0y_761,2,2012
Uts_12_0y_762,1,2012
Uts_12_0y_763,1,2012
Uts_12_0y_764,2,2012
Uts_12_0y_765,2,2012
Uts_12_0y_766,2,2012
Uts_12_0y_767,2,2012
Uts_12_0y_768,2,2012
Uts_12_0y_769,1,2012
Uts_12_0y_770,2,2012
Uts_12_0y_771,1,2012
Uts_12_0y_772,1,2012
Uts_12_0y_773,2,2012
Uts_12_0y_774,2,2012
Uts_12_0y_775,1,2012
Uts_12_0y_776,2,2012
Uts_12_0y_777,1,2012
Uts_12_0y_778,2,2012
Uts_12_0y_779,1,2012
Uts_12_0y_780,2,2012
Uts_12_0y_781,1,2012
Uts_12_0y_782,1,2012
Uts_12_0y_783,1,2012
Uts_12_0y_784,1,2012
Uts_12_0y_785,1,2012
Uts_12_0y_786,2,2012
Uts_12_0y_787,1,2012
Uts_12_0y_788,2,2012
Uts_12_0y_789,1,2012
Uts_12_0y_790,1,2012
Uts_12_0y_791,2,2012
Uts_12_0y_792,2,2012
Uts_12_0y_793,1,2012
Uts_12_0y_796,1,2012
Uts_12_0y_797,2,2012
Uts_12_0y_798,1,2012
Uts_12_0y_799,1,2012
Uts_12_0y_800,2,2012
Uts_12_0y_801,2,2012
Uts_12_0y_802,2,2012
Uts_12_0y_803,1,2012
Uts_12_0y_804,1,2012
Uts_12_0y_805,2,2012
Uts_12_0y_806,1,2012
Uts_12_0y_807,2,2012
Uts_12_0y_808,2,2012
Uts_12_0y_809,2,2012
Uts_12_0y_810,2,2012
Uts_12_0y_811,1,2012
Uts_12_0y_812,1,2012
Uts_12_0y_813,1,2012
Uts_12_0y_814,2,2012
Uts_12_0y_815,1,2012
Uts_12_0y_816,2,2012
Uts_12_0y_817,2,2012
Uts_12_0y_818,1,2012
Uts_12_0y_819,2,2012
Uts_12_0y_820,1,2012
Uts_12_0y_821,2,2012
Uts_12_0y_823,1,2012
Uts_12_0y_824,2,2012
Uts_12_0y_825,2,2012
Uts_12_0y_826,1,2012
Uts_13_0y_0001,2,2013
Uts_13_0y_0002,1,2013
Uts_13_0y_0003,1,2013
Uts_13_0y_0004,2,2013
Uts_13_0y_0005,1,2013
Uts_13_0y_0006,2,2013
Uts_13_0y_0007,1,2013
Uts_13_0y_0008,1,2013
Uts_13_0y_0009,2,2013
Uts_13_0y_0010,2,2013
Uts_13_0y_0011,1,2013
Uts_13_0y_0012,1,2013
Uts_13_0y_0013,2,2013
Uts_13_0y_0014,1,2013
Uts_13_0y_0015,1,2013
Uts_13_0y_0016,1,2013
Uts_13_0y_0017,1,2013
Uts_13_0y_0018,2,2013
Uts_13_0y_0019,2,2013
Uts_13_0y_0020,1,2013
Uts_13_0y_0021,1,2013
Uts_13_0y_0022,2,2013
Uts_13_0y_0023,1,2013
Uts_13_0y_0024,1,2013
Uts_13_0y_0025,1,2013
Uts_13_0y_0026,2,2013
Uts_13_0y_0027,1,2013
Uts_13_0y_0028,1,2013
Uts_13_0y_0029,2,2013
Uts_13_0y_0030,2,2013
Uts_13_0y_0031,1,2013
Uts_13_0y_0032,1,2013
Uts_13_0y_0033,1,2013
Uts_13_0y_0034,1,2013
Uts_13_0y_0035,1,2013
Uts_13_0y_0036,2,2013
Uts_13_0y_0037,1,2013
Uts_13_0y_0038,1,2013
Uts_13_0y_0039,1,2013
Uts_13_0y_0040,1,2013
Uts_13_0y_0041,1,2013
Uts_13_0y_0042,1,2013
Uts_13_0y_0043,1,2013
Uts_13_0y_0044,1,2013
Uts_13_0y_0045,2,2013
Uts_13_0y_0046,1,2013
Uts_13_0y_0047,2,2013
Uts_13_0y_0048,2,2013
Uts_13_0y_0049,2,2013
Uts_13_0y_0050,2,2013
Uts_13_0y_0051,2,2013
Uts_13_0y_0052,2,2013
Uts_13_0y_0053,2,2013
Uts_13_0y_0054,1,2013
Uts_13_0y_0055,1,2013
Uts_13_0y_0056,2,2013
Uts_13_0y_0057,2,2013
Uts_13_0y_0058,1,2013
Uts_13_0y_0059,1,2013
Uts_13_0y_0060,1,2013
Uts_13_0y_0061,2,2013
Uts_13_0y_0062,1,2013
Uts_13_0y_0063,1,2013
Uts_13_0y_0064,1,2013
Uts_13_0y_0065,1,2013
Uts_13_0y_0066,2,2013
Uts_13_0y_0067,1,2013
Uts_13_0y_0068,2,2013
Uts_13_0y_0069,2,2013
Uts_13_0y_0070,2,2013
Uts_13_0y_0071,1,2013
Uts_13_0y_0072,1,2013
Uts_13_0y_0073,2,2013
Uts_13_0y_0074,2,2013
Uts_13_0y_0075,1,2013
Uts_13_0y_0076,1,2013
Uts_13_0y_0077,1,2013
Uts_13_0y_0078,1,2013
Uts_13_0y_0079,1,2013
Uts_13_0y_0080,2,2013
Uts_13_0y_0081,1,2013
Uts_13_0y_0082,1,2013
Uts_13_0y_0083,2,2013
Uts_13_0y_0084,1,2013
Uts_13_0y_0085,2,2013
Uts_13_0y_0086,2,2013
Uts_13_0y_0087,1,2013
Uts_13_0y_0088,2,2013
Uts_13_0y_0089,1,2013
Uts_13_0y_0090,1,2013
Uts_13_0y_0091,1,2013
Uts_13_0y_0092,1,2013
Uts_13_0y_0093,2,2013
Uts_13_0y_0094,1,2013
Uts_13_0y_0095,2,2013
Uts_13_0y_0096,1,2013
Uts_13_0y_0097,1,2013
Uts_13_0y_0098,1,2013
Uts_13_0y_0099,1,2013
Uts_13_0y_0100,1,2013
Uts_13_0y_0103,2,2013
Uts_13_0y_0104,1,2013
Uts_13_0y_0105,2,2013
Uts_13_0y_0106,2,2013
Uts_13_0y_0107,2,2013
Uts_13_0y_0108,2,2013
Uts_13_0y_0109,1,2013
Uts_13_0y_0110,2,2013
Uts_13_0y_0111,2,2013
Uts_13_0y_0112,2,2013
Uts_13_0y_0113,1,2013
Uts_13_0y_0114,1,2013
Uts_13_0y_0116,2,2013
Uts_13_0y_0117,1,2013
Uts_13_0y_0118,2,2013
Uts_13_0y_0120,2,2013
Uts_13_0y_0121,2,2013
Uts_13_0y_0122,2,2013
Uts_13_0y_0124,1,2013
Uts_13_0y_0126,1,2013
Uts_13_0y_0127,2,2013
Uts_13_0y_0128,1,2013
Uts_13_0y_0129,1,2013
Uts_13_0y_0130,2,2013
Uts_13_0y_0133,1,2013
Uts_13_0y_0134,2,2013
Uts_13_0y_0135,2,2013
Uts_13_0y_0136,2,2013
Uts_13_0y_0137,2,2013
Uts_13_0y_0138,2,2013
Uts_13_0y_0140,2,2013
Uts_13_0y_0142,2,2013
Uts_13_0y_0145,2,2013
Uts_13_0y_0146,2,2013
Uts_13_0y_0147,2,2013
Uts_13_0y_0148,1,2013
Uts_13_0y_0149,2,2013
Uts_13_0y_0150,1,2013
Uts_13_0y_0151,2,2013
Uts_13_0y_0153,2,2013
Uts_13_0y_0154,1,2013
Uts_13_0y_0155,2,2013
Uts_13_0y_0158,1,2013
Uts_13_0y_0159,2,2013
Uts_13_0y_0161,2,2013
Uts_13_0y_0162,1,2013
Uts_13_0y_0164,1,2013
Uts_13_0y_0165,2,2013
Uts_13_0y_0166,1,2013
Uts_13_0y_0168,2,2013
Uts_13_0y_0169,2,2013
Uts_13_0y_0170,1,2013
Uts_13_0y_0171,1,2013
Uts_13_0y_0172,1,2013
Uts_13_0y_0173,1,2013
Uts_13_0y_0174,1,2013
Uts_13_0y_0175,2,2013
Uts_13_0y_0176,2,2013
Uts_13_0y_0177,1,2013
Uts_13_0y_0181,1,2013
Uts_13_0y_0182,2,2013
Uts_13_0y_0183,1,2013
Uts_13_0y_0184,1,2013
Uts_13_0y_0185,2,2013
Uts_13_0y_0186,2,2013
Uts_13_0y_0188,2,2013
Uts_13_0y_0189,2,2013
Uts_13_0y_0190,2,2013
Uts_13_0y_0191,2,2013
Uts_13_0y_0192,1,2013
Uts_13_0y_0193,2,2013
Uts_13_0y_0194,1,2013
Uts_13_0y_0195,2,2013
Uts_13_0y_0196,1,2013
Uts_13_0y_0197,1,2013
Uts_13_0y_0198,1,2013
Uts_13_0y_0199,2,2013
Uts_13_0y_0200,1,2013
Uts_13_0y_0201,2,2013
Uts_13_0y_0202,1,2013
Uts_13_0y_0203,2,2013
Uts_13_0y_0204,2,2013
Uts_13_0y_0205,2,2013
Uts_13_0y_0206,2,2013
Uts_13_0y_0207,2,2013
Uts_13_0y_0208,2,2013
Uts_13_0y_0209,2,2013
Uts_13_0y_0210,1,2013
Uts_13_0y_0211,1,2013
Uts_13_0y_0212,2,2013
Uts_13_0y_0213,1,2013
Uts_13_0y_0214,1,2013
Uts_13_0y_0215,2,2013
Uts_13_0y_0216,1,2013
Uts_13_0y_0217,1,2013
Uts_13_0y_0218,1,2013
Uts_13_0y_0219,1,2013
Uts_13_0y_0220,2,2013
Uts_13_0y_0221,2,2013
Uts_13_0y_0222,2,2013
Uts_13_0y_0223,1,2013
Uts_13_0y_0224,2,2013
Uts_13_0y_0225,2,2013
Uts_13_0y_0226,2,2013
Uts_13_0y_0227,1,2013
Uts_13_0y_0228,1,2013
Uts_13_0y_0229,1,2013
Uts_13_0y_0230,2,2013
Uts_13_0y_0231,2,2013
Uts_13_0y_0232,1,2013
Uts_13_0y_0233,1,2013
Uts_13_0y_0234,2,2013
Uts_13_0y_0235,1,2013
Uts_13_0y_0236,2,2013
Uts_13_0y_0237,2,2013
Uts_13_0y_0238,1,2013
Uts_13_0y_0239,2,2013
Uts_13_0y_0240,2,2013
Uts_13_0y_0241,1,2013
Uts_13_0y_0242,1,2013
Uts_13_0y_0243,2,2013
Uts_13_0y_0244,1,2013
Uts_13_0y_0245,2,2013
Uts_13_0y_0246,1,2013
Uts_13_0y_0247,2,2013
Uts_13_0y_0248,2,2013
Uts_13_0y_0249,2,2013
Uts_13_0y_0250,2,2013
Uts_13_0y_0251,1,2013
Uts_13_0y_0252,2,2013
Uts_13_0y_0253,2,2013
Uts_13_0y_0254,2,2013
Uts_13_0y_0255,1,2013
Uts_13_0y_0256,2,2013
Uts_13_0y_0257,2,2013
Uts_13_0y_0258,2,2013
Uts_13_0y_0259,2,2013
Uts_13_0y_0260,1,2013
Uts_13_0y_0261,2,2013
Uts_13_0y_0262,1,2013
Uts_13_0y_0263,2,2013
Uts_13_0y_0264,2,2013
Uts_13_0y_0265,2,2013
Uts_13_0y_0266,1,2013
Uts_13_0y_0267,2,2013
Uts_13_0y_0268,1,2013
Uts_13_0y_0269,2,2013
Uts_13_0y_0270,1,2013
Uts_13_0y_0271,2,2013
Uts_13_0y_0272,1,2013
Uts_13_0y_0273,1,2013
Uts_13_0y_0274,1,2013
Uts_13_0y_0275,1,2013
Uts_13_0y_0276,1,2013
Uts_13_0y_0277,1,2013
Uts_13_0y_0278,2,2013
Uts_13_0y_0279,2,2013
Uts_13_0y_0280,1,2013
Uts_13_0y_0281,1,2013
Uts_13_0y_0282,1,2013
Uts_13_0y_0283,1,2013
Uts_13_0y_0284,2,2013
Uts_13_0y_0285,2,2013
Uts_13_0y_0286,2,2013
Uts_13_0y_0287,2,2013
Uts_13_0y_0288,2,2013
Uts_13_0y_0289,1,2013
Uts_13_0y_0290,2,2013
Uts_13_0y_0291,1,2013
Uts_13_0y_0292,2,2013
Uts_13_0y_0293,1,2013
Uts_13_0y_0294,2,2013
Uts_13_0y_0295,1,2013
Uts_13_0y_0296,1,2013
Uts_13_0y_0297,2,2013
Uts_13_0y_0298,1,2013
Uts_13_0y_0300,2,2013
Uts_13_0y_0301,2,2013
Uts_13_0y_0302,1,2013
Uts_13_0y_0303,2,2013
Uts_13_0y_0304,2,2013
Uts_13_0y_0305,1,2013
Uts_13_0y_0306,2,2013
Uts_13_0y_0308,2,2013
Uts_13_0y_0309,2,2013
Uts_13_0y_0310,2,2013
Uts_13_0y_0311,1,2013
Uts_13_0y_0312,2,2013
Uts_13_0y_0313,1,2013
Uts_13_0y_0314,2,2013
Uts_13_0y_0319,2,2013
Uts_13_0y_0320,2,2013
Uts_13_0y_0321,1,2013
Uts_13_0y_0322,1,2013
Uts_13_0y_0323,2,2013
Uts_13_0y_0324,1,2013
Uts_13_0y_0326,1,2013
Uts_13_0y_0327,2,2013
Uts_13_0y_0328,1,2013
Uts_13_0y_0329,1,2013
Uts_13_0y_0330,1,2013
Uts_13_0y_0331,2,2013
Uts_13_0y_0332,2,2013
Uts_13_0y_0333,2,2013
Uts_13_0y_0334,2,2013
Uts_13_0y_0335,2,2013
Uts_13_0y_0336,1,2013
Uts_13_0y_0337,1,2013
Uts_13_0y_0338,1,2013
Uts_13_0y_0340,2,2013
Uts_13_0y_0341,1,2013
Uts_13_0y_0342,2,2013
Uts_13_0y_0343,2,2013
Uts_13_0y_0344,1,2013
Uts_13_0y_0345,2,2013
Uts_13_0y_0346,1,2013
Uts_13_0y_0347,2,2013
Uts_13_0y_0348,1,2013
Uts_13_0y_0349,1,2013
Uts_13_0y_0350,1,2013
Uts_13_0y_0351,1,2013
Uts_13_0y_0352,2,2013
Uts_13_0y_0353,1,2013
Uts_13_0y_0354,1,2013
Uts_13_0y_0355,1,2013
Uts_13_0y_0356,1,2013
