"","ID","year","OffspID.ext","class","class.cor","Code","new_site_code","date","sample.date","box.info","Cap.no","Cap.notes.org","Ext.notes","other.notes","ID.tube","length.cm","scale.reading","scale.age","mature.male.parr","recapture","notes.fi","notes.eng"
"54","",2015,"","2y","2-3y",14,16,"9/8/2015","9/8/2015","",NA,"","","",16,13.4," 2+ ",2,NA,NA,"",""
"55","",2015,"","2y","2-3y",14,16,"9/8/2015","9/8/2015","",NA,"","","",17,14," 2+ ",2,NA,NA,"",""
"56","",2015,"","3y","2-3y",14,16,"9/8/2015","9/8/2015","",NA,"","","",18,13.9," 3+ ",3,NA,NA,"",""
"57","",2015,"","2y","2-3y",14,16,"9/8/2015","9/8/2015","",NA,"","","",19,12.9," 2+ ",2,NA,NA,"",""
"58","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",1,14.4," 3+ ",3,NA,NA,"",""
"59","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",2,12.5," 2+ ",2,NA,NA,"",""
"60","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",3,14.6," 2+ ",2,NA,NA,"",""
"61","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",4,12.4," 2+ ",2,NA,NA,"",""
"62","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",5,12.5," 2+ ",2,NA,NA,"",""
"63","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",6,14.7," 3+ ",3,NA,NA,"",""
"64","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",7,14.1," 2+ ",2,NA,NA,"",""
"65","",2015,"","",NA,NA,NA,"","9/9/2015","",NA,"","","",8,12.5,"",NA,NA,NA," ei suomuja ","no scale"
"66","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",9,12.2," 2+ ",2,NA,NA,"",""
"67","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",10,9.7," 2+ ",2,NA,NA,"",""
"68","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",11,14.3," 3+ ",3,NA,NA,"",""
"69","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",12,12.9," 3+ ",3,NA,NA,"",""
"70","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",13,13.5," 3+ ",3,NA,NA,"",""
"71","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",14,12.7," 3+ ",3,NA,NA,"",""
"72","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",15,11.8," 2+ ",2,NA,NA,"",""
"73","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",16,13.9," 3+ ",3,NA,NA,"",""
"74","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",17,14.7," 3+ ",3,NA,NA,"",""
"75","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",18,13.8," 3+ ",3,NA,NA,"",""
"76","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",19,14.5," 3+ ",3,NA,NA,"",""
"77","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",20,13.5," 2+ ",2,NA,NA,"",""
"78","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",21,13.2," 2+ ",2,NA,NA,"",""
"79","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",22,12.6," 2+ ",2,NA,NA,"",""
"80","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",23,12," 2+ ",2,NA,NA,"",""
"81","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",24,13.3," 3+ ",3,NA,NA,"",""
"82","",2015,"","3y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",25,14.2," 3+ ",3,1,NA,"",""
"83","",2015,"","2y","2-3y",NA,NA,"","9/9/2015","",NA,"","","",26,12.6," 2+ ",2,NA,NA,"",""
"84","",2015,"","3y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",1,13.8," 3+ ",3,NA,NA,"",""
"85","",2015,"","3y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",2,14.9," 3+ ",3,NA,NA,"",""
"86","",2015,"","2y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",3,12.1," 2+ ",2,NA,NA,"",""
"87","",2015,"","2y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",4,11.9," 2+ ",2,NA,NA,"",""
"88","",2015,"","3y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",5,14.6," 3+ ",3,NA,NA,"",""
"89","",2015,"","2y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",6,12," 2+ ",2,NA,NA,"",""
"90","",2015,"","3y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",7,13.5," 3+ ",3,NA,NA,"",""
"91","",2015,"","3y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",8,14.3," 3+ ",3,NA,NA,"",""
"92","",2015,"","3y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",9,13.9," 3+ ",3,NA,NA,"",""
"93","",2015,"","3y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",10,14.7," 3+ ",3,NA,NA,"",""
"94","",2015,"","2y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",11,12.4," 2+ ",2,NA,NA,"",""
"95","",2015,"","2y","2-3y",NA,NA,"","9/10/2015","",NA,"","","",12,12.3," 2+ ",2,NA,NA,"",""
"96","",2015,"","3y","2-3y",NA,NA,"","9/22/2015","",NA,"","","",1,14.7," 3+ ",3,1,NA,"",""
"97","",2015,"","2y","2-3y",NA,NA,"","9/22/2015","",NA,"","","",2,12.6," 2+ ",2,1,NA,"",""
"98","Uts_16_0y_0001",2016,"UTS_16_0y_0001","0y","0y",2,2,"9/2/2016","","BOX 1 0+, UTSJOKI 2016 SALMON, 2.9.2016 UTSJOEN VANHA UOMA 1-35, 5.9.2016 HOTELLIN NIVA 36-81, LO309 ",1,"1","ECG_041","",NA,NA,"",NA,NA,NA,"",""
"99","Uts_16_1y_0001",2016,"UTS_16_1y_0001","1y","1y",2,2,"9/2/2016","","BOX 31 1+, UTSJOKI2016 SALMON, 2.9.2016, UTSJOEN VANHA UOMA, 1-8, 5.9.2016, HOTELLIN NIVA, 9-26, 6.9.2016, HOTELLIN NIVA, 27-50, 7.9.2016 SILLAN YLÄPUOLI, LÄNSIRANTA 51-81, LO339",1,"1","ECG_67","",NA,NA,"",NA,NA,NA,"",""
"100","Uts_16_2y_0001",2016,"UTS_16_2y_0001","2y","2-3y",2,2,"9/2/2016","","BOX 36 2+, UTSJOKI 2016 SALMON, 2.9. UTSJOEN VANHA UOMA, 1-8, 5.9. HOTELLIN NIVA, 9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA 10-15, 8.9. KYLÄTALON SÄRKÄT, 20-21, 9.9. HOTELLIN NIVA, VASTARANTA, 16-19, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 22 , 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA 23-24, 12.9. POIKKISÄRKKÄ, 25-29, 13.9. VAAHTOKOSTESÄRKKÄ, 30-36, LO344",1,"1","ECG_071","",NA,NA,"",NA,NA,NA,"",""
"101","Uts_16_3y_0001",2016,"UTS_16_3y_0001","3y","2-3y",2,2,"9/2/2016","","BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",1,"1","ECG_071","",NA,NA,"",NA,NA,NA,"",""
"102","Uts_16_2y_0002",2016,"UTS_16_2y_0002","2y","2-3y",2,2,"9/2/2016","9/2/2016","BOX 36 2+, UTSJOKI 2016 SALMON, 2.9. UTSJOEN VANHA UOMA, 1-8, 5.9. HOTELLIN NIVA, 9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA 10-15, 8.9. KYLÄTALON SÄRKÄT, 20-21, 9.9. HOTELLIN NIVA, VASTARANTA, 16-19, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 22 , 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA 23-24, 12.9. POIKKISÄRKKÄ, 25-29, 13.9. VAAHTOKOSTESÄRKKÄ, 30-36, LO344",2,"2(pencil)","ECG_071","",2,12.1,"2+",2,NA,NA,"",""
"103","Uts_16_3y_0002",2016,"UTS_16_3y_0002","3y","2-3y",2,2,"9/2/2016","9/2/2016","BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",3,"3(pencil)","ECG_071","",3,14.2,"3+",3,NA,NA,"",""
"104","Uts_16_2y_0004",2016,"UTS_16_2y_0004","2y","2-3y",2,2,"9/2/2016","9/2/2016","BOX 36 2+, UTSJOKI 2016 SALMON, 2.9. UTSJOEN VANHA UOMA, 1-8, 5.9. HOTELLIN NIVA, 9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA 10-15, 8.9. KYLÄTALON SÄRKÄT, 20-21, 9.9. HOTELLIN NIVA, VASTARANTA, 16-19, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 22 , 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA 23-24, 12.9. POIKKISÄRKKÄ, 25-29, 13.9. VAAHTOKOSTESÄRKKÄ, 30-36, LO344",4,"4(pencil)","ECG_071","",4,12,"2+",2,NA,NA,"",""
