"","ID","sex","type","class.cor","year","BirthYear","scale.seaage","Scale.smoltage","InterpAge","Respawner","respawner.info","total.age","total.age.int","birthyear.int"
"297","Uts_15A_030","F","Adult","Adult",2015,2008,4,4,4,1,20,8,8,2007
"298","Uts_15A_031","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"299","Uts_15A_032","M","Adult","Adult",2015,2010,1,4,1,0,NA,5,5,2010
"300","Uts_15A_033","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"301","Uts_15A_034","M","Adult","Adult",2015,2009,1,NA,1,0,NA,NA,5,2010
"302","Uts_15A_035","M","Adult","Adult",2015,2010,1,4,1,0,NA,5,5,2010
"303","Uts_15A_036","M","Adult","Adult",2015,2009,1,NA,1,0,NA,NA,5,2010
"304","Uts_15A_037","M","Adult","Adult",2015,2010,1,4,1,0,NA,5,5,2010
"305","Uts_15A_038","M","Adult","Adult",2015,2009,1,5,1,0,NA,6,6,2009
"306","Uts_15A_039","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"307","Uts_15A_040","F","Adult","Adult",2015,2009,2,NA,2,0,NA,NA,6,2009
"308","Uts_15A_041","M","Adult","Adult",2015,2009,3,3,3,0,NA,6,6,2009
"309","Uts_15A_042","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"310","Uts_15A_043","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"311","Uts_15A_044","M","Adult","Adult",2015,2009,1,5,1,0,NA,6,6,2009
"312","Uts_15A_045","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"313","Uts_15A_046","M","Adult","Adult",2015,2010,1,4,1,0,NA,5,5,2010
"314","Uts_15A_047","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"315","Uts_15A_048","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"316","Uts_15A_049","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"317","Uts_15A_050","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"318","Uts_15A_051","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"319","Uts_15A_052","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"320","Uts_15A_053","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"321","Uts_15A_054","F","Adult","Adult",2015,2009,2,4,2,0,NA,6,6,2009
"322","Uts_15A_055","F","Adult","Adult",2015,2009,4,NA,4,1,20,NA,8,2007
"323","Uts_15A_056","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"324","Uts_15A_057","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"325","Uts_15A_058","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"326","Uts_15A_059","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"327","Uts_15A_060","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"328","Uts_15A_061","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"329","Uts_15A_062","F","Adult","Adult",2015,2010,2,3,2,0,NA,5,5,2010
"330","Uts_15A_063","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"331","Uts_15A_064","M","Adult","Adult",2015,2010,1,4,1,0,NA,5,5,2010
"332","Uts_15A_065","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"333","Uts_15A_066","F","Adult","Adult",2015,2007,5,4,5,1,30,9,9,2006
"334","Uts_15A_067","F","Adult","Adult",2015,2008,3,4,3,0,NA,7,7,2008
"335","Uts_15A_068","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"336","Uts_15A_069","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"337","Uts_15A_070","M","Adult","Adult",2015,2009,3,3,3,0,NA,6,6,2009
"338","Uts_15A_071","M","Adult","Adult",2015,2009,2,4,2,0,NA,6,6,2009
"339","Uts_15A_072","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"340","Uts_15A_073","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"341","Uts_15A_074","M","Adult","Adult",2015,2010,1,4,1,0,NA,5,5,2010
"342","Uts_15A_075","M","Adult","Adult",2015,2009,NA,NA,NA,NA,NA,NA,NA,NA
"343","Uts_15A_076","M","Adult","Adult",2015,2010,2,3,2,0,NA,5,5,2010
"344","Uts_15A_077","F","Adult","Adult",2015,2009,2,4,2,0,NA,6,6,2009
"345","Uts_15A_078","F","Adult","Adult",2015,2009,2,4,2,0,NA,6,6,2009
"346","Uts_15A_079","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"347","Uts_15A_080","M","Adult","Adult",2015,2009,1,5,1,0,NA,6,6,2009
"348","Uts_15A_081","M","Adult","Adult",2015,2010,1,4,1,0,NA,5,5,2010
"349","Uts_15A_082","M","Adult","Adult",2015,2011,1,3,1,0,NA,4,4,2011
"350","Uts_16A_001","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"351","Uts_16A_002","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"352","Uts_16A_003","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"353","Uts_16A_004","M","Adult","Adult",2016,2010,3,3,3,0,NA,6,6,2010
"354","Uts_16A_005","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"355","Uts_16A_006","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"356","Uts_16A_007","M","Adult","Adult",2016,2010,NA,3,3,0,NA,6,6,2010
"357","Uts_16A_008","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"358","Uts_16A_009","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"359","Uts_16A_010","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"360","Uts_16A_011","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"361","Uts_16A_012","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"362","Uts_16A_013","M","Adult","Adult",2016,2010,NA,NA,2,0,NA,NA,6,2010
"363","Uts_16A_014","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"364","Uts_16A_015","M","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"365","Uts_16A_016","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"366","Uts_16A_017","M","Adult","Adult",2016,2010,2,4,2,0,NA,6,6,2010
"367","Uts_16A_018","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"368","Uts_16A_019","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"369","Uts_16A_020","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"370","Uts_16A_021","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"371","Uts_16A_022","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"372","Uts_16A_023","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"373","Uts_16A_024","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"374","Uts_16A_025","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"375","Uts_16A_026","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"376","Uts_16A_027","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"377","Uts_16A_028","M","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"378","Uts_16A_029","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"379","Uts_16A_030","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"380","Uts_16A_031","M","Adult","Adult",2016,2010,1,NA,1,0,NA,NA,5,2011
"381","Uts_16A_032","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"382","Uts_16A_033","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"383","Uts_16A_034","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"384","Uts_16A_035","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"385","Uts_16A_036","F","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"386","Uts_16A_037","F","Adult","Adult",2016,2010,3,3,3,0,NA,6,6,2010
"387","Uts_16A_038","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"388","Uts_16A_039","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"389","Uts_16A_040","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"390","Uts_16A_041","M","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"391","Uts_16A_042","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"392","Uts_16A_043","F","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"393","Uts_16A_044","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"394","Uts_16A_045","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"395","Uts_16A_046","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"396","Uts_16A_047","M","Adult","Adult",2016,2011,3,3,3,1,10,6,6,2010
"397","Uts_16A_048","F","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"398","Uts_16A_049","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"399","Uts_16A_050","F","Adult","Adult",2016,2010,3,NA,3,0,NA,NA,7,2009
"400","Uts_16A_051","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"401","Uts_16A_052","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"402","Uts_16A_053","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"403","Uts_16A_054","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"404","Uts_16A_055","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"405","Uts_16A_056","M","Adult","Adult",2016,2010,1,NA,1,0,NA,NA,5,2011
"406","Uts_16A_057","M","Adult","Adult",2016,2010,1,NA,1,0,NA,NA,5,2011
"407","Uts_16A_058","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"408","Uts_16A_059","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"409","Uts_16A_060","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"410","Uts_16A_061","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"411","Uts_16A_062","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"412","Uts_16A_063","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"413","Uts_16A_064","F","Adult","Adult",2016,2010,NA,NA,2,0,NA,NA,6,2010
"414","Uts_16A_065","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"415","Uts_16A_066","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"416","Uts_16A_067","M","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"417","Uts_16A_068","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"418","Uts_16A_069","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"419","Uts_16A_070","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"420","Uts_16A_071","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"421","Uts_16A_072","M","Adult","Adult",2016,2010,3,3,3,0,NA,6,6,2010
"422","Uts_16A_073","M","Adult","Adult",2016,2010,3,3,3,0,NA,6,6,2010
"423","Uts_16A_074","M","Adult","Adult",2016,2011,3,3,3,1,10,6,6,2010
"424","Uts_16A_075","M","Adult","Adult",2016,2010,3,4,3,1,10,7,7,2009
"425","Uts_16A_076","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"426","Uts_16A_077","F","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"427","Uts_16A_078","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"428","Uts_16A_079","M","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"429","Uts_16A_080","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"430","Uts_16A_081","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"431","Uts_16A_082","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"432","Uts_16A_083","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"433","Uts_16A_084","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"434","Uts_16A_085","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"435","Uts_16A_086","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"436","Uts_16A_087","M","Adult","Adult",2016,2010,3,3,3,0,NA,6,6,2010
"437","Uts_16A_088","M","Adult","Adult",2016,2010,3,3,3,1,10,6,6,2010
"438","Uts_16A_089","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"439","Uts_16A_090","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"440","Uts_16A_091","F","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"441","Uts_16A_092","M","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"442","Uts_16A_093","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"443","Uts_16A_094","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"444","Uts_16A_095","M","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"445","Uts_16A_096","F","Adult","Adult",2016,2010,3,3,3,0,NA,6,6,2010
"446","Uts_16A_097","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"447","Uts_16A_098","M","Adult","Adult",2016,2010,1,NA,1,0,NA,NA,5,2011
"448","Uts_16A_099","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"449","Uts_16A_100","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"450","Uts_16A_101","M","Adult","Adult",2016,2010,4,NA,4,0,NA,NA,8,2008
"451","Uts_16A_102","F","Adult","Adult",2016,2010,2,4,2,0,NA,6,6,2010
"452","Uts_16A_103","M","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"453","Uts_16A_104","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"454","Uts_16A_105","F","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"455","Uts_16A_106","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"456","Uts_16A_107","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"457","Uts_16A_108","F","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"458","Uts_16A_109","M","Adult","Adult",2016,2010,3,3,3,1,10,6,6,2010
"459","Uts_16A_110","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"460","Uts_16A_111","M","Adult","Adult",2016,2008,3,5,3,0,NA,8,8,2008
"461","Uts_16A_112","F","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"462","Uts_16A_113","M","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"463","Uts_16A_114","M","Adult","Adult",2016,2010,NA,4,2,0,NA,6,6,2010
"464","Uts_16A_115","F","Adult","Adult",2016,2011,2,3,2,0,NA,5,5,2011
"465","Uts_16A_116","M","Adult","Adult",2016,2012,1,3,1,0,NA,4,4,2012
"466","Uts_16A_117","M","Adult","Adult",2016,2011,1,4,1,0,NA,5,5,2011
"467","Uts_17A_001","M","Adult","Adult",2017,2012,2,3,2,0,NA,5,5,2012
"468","Uts_17A_002","F","Adult","Adult",2017,2009,5,4,5,1,30,9,9,2008
"469","Uts_17A_003","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"470","Uts_17A_004","M","Adult","Adult",2017,2012,2,3,2,0,NA,5,5,2012
"471","Uts_17A_005","F","Adult","Adult",2017,2010,3,4,3,0,NA,7,7,2010
"472","Uts_17A_006","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"473","Uts_17A_007","F","Adult","Adult",2017,2010,3,4,3,0,NA,7,7,2010
"474","Uts_17A_008","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"475","Uts_17A_009","M","Adult","Adult",2017,2011,2,4,2,0,NA,6,6,2011
"476","Uts_17A_010","F","Adult","Adult",2017,2011,3,NA,3,0,NA,NA,7,2010
"477","Uts_17A_011","M","Adult","Adult",2017,2011,1,NA,1,0,NA,NA,5,2012
"478","Uts_17A_012","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"479","Uts_17A_013","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"480","Uts_17A_014","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"481","Uts_17A_015","M","Adult","Adult",2017,2010,3,4,3,0,NA,7,7,2010
"482","Uts_17A_016","M","Adult","Adult",2017,2010,4,3,4,0,NA,7,7,2010
"483","Uts_17A_017","M","Adult","Adult",2017,2009,4,4,4,0,NA,8,8,2009
"484","Uts_17A_018","F","Adult","Adult",2017,2010,3,4,3,0,NA,7,7,2010
"485","Uts_17A_019","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"486","Uts_17A_020","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"487","Uts_17A_021","M","Adult","Adult",2017,2011,3,3,3,0,NA,6,6,2011
"488","Uts_17A_022","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"489","Uts_17A_023","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"490","Uts_17A_024","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"491","Uts_17A_025","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"492","Uts_17A_026","F","Adult","Adult",2017,2011,2,4,2,0,NA,6,6,2011
"493","Uts_17A_027","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"494","Uts_17A_028","M","Adult","Adult",2017,2010,3,4,3,0,NA,7,7,2010
"495","Uts_17A_029","M","Adult","Adult",2017,2012,2,3,2,0,NA,5,5,2012
"496","Uts_17A_030","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"497","Uts_17A_031","F","Adult","Adult",2017,2011,3,NA,3,0,NA,NA,7,2010
"498","Uts_17A_032","M","Adult","Adult",2017,2012,2,3,2,0,NA,5,5,2012
"499","Uts_17A_033","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"500","Uts_17A_034","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"501","Uts_17A_035","M","Adult","Adult",2017,2007,4,6,4,0,NA,10,10,2007
"502","Uts_17A_036","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"503","Uts_17A_037","M","Adult","Adult",2017,2012,2,3,2,0,NA,5,5,2012
"504","Uts_17A_038","M","Adult","Adult",2017,2011,3,3,3,0,NA,6,6,2011
"505","Uts_17A_039","M","Adult","Adult",2017,2010,3,4,3,0,NA,7,7,2010
"506","Uts_17A_040","M","Adult","Adult",2017,2011,2,4,2,0,NA,6,6,2011
"507","Uts_17A_041","M","Adult","Adult",2017,2011,1,5,1,0,NA,6,6,2011
"508","Uts_17A_042","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"509","Uts_17A_043","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"510","Uts_17A_044","M","Adult","Adult",2017,2010,3,4,3,0,NA,7,7,2010
"511","Uts_17A_045","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"512","Uts_17A_046","F","Adult","Adult",2017,2011,3,3,3,0,NA,6,6,2011
"513","Uts_17A_047","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"514","Uts_17A_048","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"515","Uts_17A_049","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"516","Uts_17A_050","M","Adult","Adult",2017,2011,3,3,3,0,NA,6,6,2011
"517","Uts_17A_051","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"518","Uts_17A_052","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"519","Uts_17A_053","M","Adult","Adult",2017,2011,2,4,2,0,NA,6,6,2011
"520","Uts_17A_054","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"521","Uts_17A_055","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"522","Uts_17A_056","F","Adult","Adult",2017,2011,3,3,3,0,NA,6,6,2011
"523","Uts_17A_057","M","Adult","Adult",2017,2012,2,3,2,0,NA,5,5,2012
"524","Uts_17A_058","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"525","Uts_17A_059","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"526","Uts_17A_060","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"527","Uts_17A_061","M","Adult","Adult",2017,2011,1,NA,1,0,NA,NA,5,2012
"528","Uts_17A_062","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"529","Uts_17A_063","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"530","Uts_17A_064","M","Adult","Adult",2017,2012,3,3,3,1,10,6,6,2011
"531","Uts_17A_065","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"532","Uts_17A_066","F","Adult","Adult",2017,2011,3,3,3,0,NA,6,6,2011
"533","Uts_17A_067","M","Adult","Adult",2017,2012,2,3,2,0,NA,5,5,2012
"534","Uts_17A_068","M","Adult","Adult",2017,2011,3,4,3,1,10,7,7,2010
"535","Uts_17A_069","M","Adult","Adult",2017,2012,3,3,3,1,10,6,6,2011
"536","Uts_17A_070","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"537","Uts_17A_071","M","Adult","Adult",2017,2010,3,4,3,0,NA,7,7,2010
"538","Uts_17A_072","F","Adult","Adult",2017,2011,2,4,2,0,NA,6,6,2011
"539","Uts_17A_073","F","Adult","Adult",2017,2011,2,4,2,0,NA,6,6,2011
"540","Uts_17A_074","F","Adult","Adult",2017,2011,2,4,2,0,NA,6,6,2011
"541","Uts_17A_075","F","Adult","Adult",2017,2010,5,3,5,1,30,8,8,2009
"542","Uts_17A_076","M","Adult","Adult",2017,2012,2,3,2,0,NA,5,5,2012
"543","Uts_17A_077","F","Adult","Adult",2017,2011,3,3,3,0,NA,6,6,2011
"544","Uts_17A_078","F","Adult","Adult",2017,2010,5,3,5,1,30,8,8,2009
"545","Uts_17A_079","M","Adult","Adult",2017,2011,3,3,3,0,NA,6,6,2011
"546","Uts_17A_080","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"547","Uts_17A_081","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"548","Uts_17A_082","M","Adult","Adult",2017,2011,1,NA,1,0,NA,NA,5,2012
"549","Uts_17A_083","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"550","Uts_17A_084","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"551","Uts_17A_085","M","Adult","Adult",2017,2010,3,4,3,0,NA,7,7,2010
"552","Uts_17A_086","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"553","Uts_17A_087","M","Adult","Adult",2017,2010,3,3,3,1,10,6,6,2011
"554","Uts_17A_088","M","Adult","Adult",2017,2011,3,3,3,1,10,6,6,2011
"555","Uts_17A_089","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"556","Uts_17A_090","F","Adult","Adult",2017,2011,3,3,3,0,NA,6,6,2011
"557","Uts_17A_091","M","Adult","Adult",2017,2013,1,3,1,0,NA,4,4,2013
"558","Uts_17A_092","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"559","Uts_17A_093","M","Adult","Adult",2017,2011,3,NA,3,0,NA,NA,7,2010
"560","Uts_17A_094","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"561","Uts_17A_095","M","Adult","Adult",2017,2012,1,4,1,0,NA,5,5,2012
"562","Uts_17A_096","F","Adult","Adult",2017,2009,5,4,5,1,30,9,9,2008
"563","Uts_17A_097","M","Adult","Adult",2017,2011,3,3,3,0,NA,6,6,2011
"564","Uts_17A_098","F","Adult","Adult",2017,2011,3,NA,3,0,NA,NA,7,2010
"565","Uts_18A_001","M","Adult","Adult",2018,2012,3,3,3,1,10,6,6,2012
"566","Uts_18A_002","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"567","Uts_18A_003","M","Adult","Adult",2018,2013,1,4,1,0,NA,5,5,2013
"568","Uts_18A_004","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"569","Uts_18A_005","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"570","Uts_18A_006","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"571","Uts_18A_007","M","Adult","Adult",2018,2013,1,4,1,0,NA,5,5,2013
"572","Uts_18A_008","M","Adult","Adult",2018,2013,1,4,1,0,NA,5,5,2013
"573","Uts_18A_009","M","Adult","Adult",2018,2012,3,3,3,0,NA,6,6,2012
"574","Uts_18A_010","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"575","Uts_18A_011","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"576","Uts_18A_012","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"577","Uts_18A_013","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"578","Uts_18A_014","M","Adult","Adult",2018,2013,1,4,1,0,NA,5,5,2013
"579","Uts_18A_015","M","Adult","Adult",2018,2013,1,4,1,0,NA,5,5,2013
"580","Uts_18A_016","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"581","Uts_18A_017","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"582","Uts_18A_018","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"583","Uts_18A_019","M","Adult","Adult",2018,2013,1,4,1,0,NA,5,5,2013
"584","Uts_18A_020","M","Adult","Adult",2018,2014,NA,NA,2,0,NA,NA,6,2012
"585","Uts_18A_021","F","Adult","Adult",2018,2012,1,3,1,0,NA,4,4,2014
"586","Uts_18A_022","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"587","Uts_18A_023","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"588","Uts_18A_024","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"589","Uts_18A_025","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"590","Uts_18A_026","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"591","Uts_18A_027","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"592","Uts_18A_028","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"593","Uts_18A_029","M","Adult","Adult",2018,2012,NA,NA,2,0,NA,NA,6,2012
"594","Uts_18A_030","M","Adult","Adult",2018,2013,1,4,1,0,NA,5,5,2013
"595","Uts_18A_031","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"596","Uts_18A_032","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
"597","Uts_18A_033","M","Adult","Adult",2018,2014,1,3,1,0,NA,4,4,2014
